Id,PostId,Score,CreationDate,UserId
47848,26025,0,2012-04-07 22:29:22,2970.0
47967,26111,0,2012-04-09 07:14:25,3277.0
47967,26111,0,2012-04-09 07:14:25,3277.0
47967,26111,0,2012-04-09 07:14:25,3277.0
47967,26111,0,2012-04-09 07:14:25,3277.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48301,26252,0,2012-04-11 09:22:18,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48312,26252,0,2012-04-11 10:36:51,7250.0
48372,26277,0,2012-04-11 15:11:42,8783.0
48372,26277,0,2012-04-11 15:11:42,8783.0
48372,26277,0,2012-04-11 15:11:42,8783.0
48372,26277,0,2012-04-11 15:11:42,8783.0
48372,26277,0,2012-04-11 15:11:42,8783.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48422,26287,0,2012-04-11 18:47:27,4598.0
48579,26368,1,2012-04-12 17:59:45,919.0
48579,26368,1,2012-04-12 17:59:45,919.0
48579,26368,1,2012-04-12 17:59:45,919.0
48579,26368,1,2012-04-12 17:59:45,919.0
48579,26368,1,2012-04-12 17:59:45,919.0
48579,26368,1,2012-04-12 17:59:45,919.0
48899,26457,0,2012-04-14 21:01:47,2970.0
48899,26457,0,2012-04-14 21:01:47,2970.0
48976,26338,0,2012-04-15 08:43:57,966.0
48976,26338,0,2012-04-15 08:43:57,966.0
48976,26338,0,2012-04-15 08:43:57,966.0
48976,26338,0,2012-04-15 08:43:57,966.0
48976,26338,0,2012-04-15 08:43:57,966.0
49016,26503,0,2012-04-15 17:41:29,10623.0
49016,26503,0,2012-04-15 17:41:29,10623.0
49016,26503,0,2012-04-15 17:41:29,10623.0
49016,26503,0,2012-04-15 17:41:29,10623.0
49037,26486,0,2012-04-16 03:41:56,3331.0
49037,26486,0,2012-04-16 03:41:56,3331.0
49037,26486,0,2012-04-16 03:41:56,3331.0
49264,21941,0,2012-04-17 23:53:09,9342.0
49264,21941,0,2012-04-17 23:53:09,9342.0
49264,21941,0,2012-04-17 23:53:09,9342.0
49279,26649,0,2012-04-18 03:23:24,9174.0
49279,26649,0,2012-04-18 03:23:24,9174.0
49279,26649,0,2012-04-18 03:23:24,9174.0
49285,26326,0,2012-04-18 05:20:32,43908.0
49285,26326,0,2012-04-18 05:20:32,43908.0
49285,26326,0,2012-04-18 05:20:32,43908.0
49285,26326,0,2012-04-18 05:20:32,43908.0
49285,26326,0,2012-04-18 05:20:32,43908.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49298,26587,0,2012-04-18 10:14:24,9253.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49560,26734,2,2012-04-19 19:38:47,3748.0
49677,26766,0,2012-04-20 16:10:12,557.0
49677,26766,0,2012-04-20 16:10:12,557.0
49677,26766,0,2012-04-20 16:10:12,557.0
49677,26766,0,2012-04-20 16:10:12,557.0
49841,26874,0,2012-04-22 15:32:19,3382.0
49952,26820,0,2012-04-23 12:18:14,10768.0
49952,26820,0,2012-04-23 12:18:14,10768.0
49952,26820,0,2012-04-23 12:18:14,10768.0
49952,26820,0,2012-04-23 12:18:14,10768.0
49956,26960,0,2012-04-23 12:47:10,10675.0
49956,26960,0,2012-04-23 12:47:10,10675.0
50241,27126,0,2012-04-25 20:28:17,9201.0
50241,27126,0,2012-04-25 20:28:17,9201.0
50241,27126,0,2012-04-25 20:28:17,9201.0
50241,27126,0,2012-04-25 20:28:17,9201.0
50241,27126,0,2012-04-25 20:28:17,9201.0
50241,27126,0,2012-04-25 20:28:17,9201.0
50253,27126,2,2012-04-25 21:41:21,919.0
50253,27126,2,2012-04-25 21:41:21,919.0
50253,27126,2,2012-04-25 21:41:21,919.0
50678,22428,1,2012-04-29 12:26:40,4253.0
50678,22428,1,2012-04-29 12:26:40,4253.0
50678,22428,1,2012-04-29 12:26:40,4253.0
50678,22428,1,2012-04-29 12:26:40,4253.0
50758,27214,0,2012-04-30 05:31:29,10787.0
50758,27214,0,2012-04-30 05:31:29,10787.0
50758,27214,0,2012-04-30 05:31:29,10787.0
50758,27214,0,2012-04-30 05:31:29,10787.0
50758,27214,0,2012-04-30 05:31:29,10787.0
50914,27432,0,2012-05-01 03:24:56,9174.0
50914,27432,0,2012-05-01 03:24:56,9174.0
50914,27432,0,2012-05-01 03:24:56,9174.0
50914,27432,0,2012-05-01 03:24:56,9174.0
51036,27483,0,2012-02-27 01:38:04,9420.0
51036,27483,0,2012-02-27 01:38:04,9420.0
51036,27483,0,2012-02-27 01:38:04,9420.0
51036,27483,0,2012-02-27 01:38:04,9420.0
51063,27373,0,2012-05-01 21:58:11,8927.0
51063,27373,0,2012-05-01 21:58:11,8927.0
51088,27481,0,2012-05-02 00:35:35,10994.0
51088,27481,0,2012-05-02 00:35:35,10994.0
51088,27481,0,2012-05-02 00:35:35,10994.0
51088,27481,0,2012-05-02 00:35:35,10994.0
51088,27481,0,2012-05-02 00:35:35,10994.0
51244,27503,0,2012-05-02 21:12:41,11016.0
51244,27503,0,2012-05-02 21:12:41,11016.0
51244,27503,0,2012-05-02 21:12:41,11016.0
51244,27503,0,2012-05-02 21:12:41,11016.0
51402,27685,0,2012-03-07 19:01:30,5373.0
51402,27685,0,2012-03-07 19:01:30,5373.0
51402,27685,0,2012-03-07 19:01:30,5373.0
51494,27611,0,2012-05-04 01:14:15,10227.0
51494,27611,0,2012-05-04 01:14:15,10227.0
51494,27611,0,2012-05-04 01:14:15,10227.0
51494,27611,0,2012-05-04 01:14:15,10227.0
51494,27611,0,2012-05-04 01:14:15,10227.0
51494,27611,0,2012-05-04 01:14:15,10227.0
51677,27781,0,2012-05-04 18:25:15,919.0
51677,27781,0,2012-05-04 18:25:15,919.0
51677,27781,0,2012-05-04 18:25:15,919.0
51677,27781,0,2012-05-04 18:25:15,919.0
51677,27781,0,2012-05-04 18:25:15,919.0
51767,27819,0,2012-05-05 04:12:28,4856.0
51767,27819,0,2012-05-05 04:12:28,4856.0
51767,27819,0,2012-05-05 04:12:28,4856.0
51767,27819,0,2012-05-05 04:12:28,4856.0
51767,27819,0,2012-05-05 04:12:28,4856.0
51767,27819,0,2012-05-05 04:12:28,4856.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51834,27821,0,2012-05-05 16:00:54,11032.0
51850,27782,0,2012-05-05 17:35:32,11032.0
51850,27782,0,2012-05-05 17:35:32,11032.0
51850,27782,0,2012-05-05 17:35:32,11032.0
51850,27782,0,2012-05-05 17:35:32,11032.0
51947,26548,0,2012-05-06 13:51:43,4598.0
51947,26548,0,2012-05-06 13:51:43,4598.0
51947,26548,0,2012-05-06 13:51:43,4598.0
51947,26548,0,2012-05-06 13:51:43,4598.0
51963,27876,3,2012-05-06 16:41:13,7290.0
52035,27921,0,2012-05-07 03:32:40,9174.0
52035,27921,0,2012-05-07 03:32:40,9174.0
52035,27921,0,2012-05-07 03:32:40,9174.0
52035,27921,0,2012-05-07 03:32:40,9174.0
52035,27921,0,2012-05-07 03:32:40,9174.0
52048,27455,0,2012-05-07 08:33:10,3582.0
52048,27455,0,2012-05-07 08:33:10,3582.0
52048,27455,0,2012-05-07 08:33:10,3582.0
52048,27455,0,2012-05-07 08:33:10,3582.0
52168,27960,0,2012-05-07 20:07:05,11145.0
52168,27960,0,2012-05-07 20:07:05,11145.0
52168,27960,0,2012-05-07 20:07:05,11145.0
52188,27780,2,2012-05-07 21:39:19,919.0
52188,27780,2,2012-05-07 21:39:19,919.0
52188,27780,2,2012-05-07 21:39:19,919.0
52305,27005,0,2012-05-08 14:41:45,11032.0
52305,27005,0,2012-05-08 14:41:45,11032.0
52305,27005,0,2012-05-08 14:41:45,11032.0
52305,27005,0,2012-05-08 14:41:45,11032.0
52305,27005,0,2012-05-08 14:41:45,11032.0
52305,27005,0,2012-05-08 14:41:45,11032.0
52370,28045,0,2012-05-08 18:58:01,3331.0
52370,28045,0,2012-05-08 18:58:01,3331.0
52370,28045,0,2012-05-08 18:58:01,3331.0
52423,28039,0,2012-05-08 23:04:43,11032.0
52423,28039,0,2012-05-08 23:04:43,11032.0
52423,28039,0,2012-05-08 23:04:43,11032.0
52528,28093,0,2012-05-09 14:27:29,11032.0
52528,28093,0,2012-05-09 14:27:29,11032.0
52561,26868,0,2012-05-09 16:01:09,919.0
52561,26868,0,2012-05-09 16:01:09,919.0
52561,26868,0,2012-05-09 16:01:09,919.0
52561,26868,0,2012-05-09 16:01:09,919.0
52715,28159,0,2012-05-10 11:28:18,8694.0
52715,28159,0,2012-05-10 11:28:18,8694.0
52715,28159,0,2012-05-10 11:28:18,8694.0
52715,28159,0,2012-05-10 11:28:18,8694.0
52715,28159,0,2012-05-10 11:28:18,8694.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52745,28177,0,2012-05-10 14:10:11,11230.0
52778,28051,0,2012-05-10 15:18:57,919.0
52778,28051,0,2012-05-10 15:18:57,919.0
52778,28051,0,2012-05-10 15:18:57,919.0
52778,28051,0,2012-05-10 15:18:57,919.0
52778,28051,0,2012-05-10 15:18:57,919.0
52990,28311,0,2012-05-12 00:54:31,3903.0
52990,28311,0,2012-05-12 00:54:31,3903.0
52990,28311,0,2012-05-12 00:54:31,3903.0
52990,28311,0,2012-05-12 00:54:31,3903.0
52990,28311,0,2012-05-12 00:54:31,3903.0
52998,28316,0,2012-05-12 03:57:34,9738.0
52998,28316,0,2012-05-12 03:57:34,9738.0
52998,28316,0,2012-05-12 03:57:34,9738.0
53037,28322,0,2012-05-12 16:14:46,11032.0
53037,28322,0,2012-05-12 16:14:46,11032.0
53197,28428,0,2012-05-14 00:42:05,2970.0
53197,28428,0,2012-05-14 00:42:05,2970.0
53197,28428,0,2012-05-14 00:42:05,2970.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53336,28490,0,2012-05-14 21:11:22,11032.0
53471,27889,1,2012-05-15 19:11:24,11032.0
53471,27889,1,2012-05-15 19:11:24,11032.0
53471,27889,1,2012-05-15 19:11:24,11032.0
53599,28587,4,2012-05-16 12:21:26,4856.0
53599,28587,4,2012-05-16 12:21:26,4856.0
53599,28587,4,2012-05-16 12:21:26,4856.0
53599,28587,4,2012-05-16 12:21:26,4856.0
53599,28587,4,2012-05-16 12:21:26,4856.0
53606,28593,0,2012-05-16 13:20:42,3184.0
53606,28593,0,2012-05-16 13:20:42,3184.0
53606,28593,0,2012-05-16 13:20:42,3184.0
53606,28593,0,2012-05-16 13:20:42,3184.0
53651,28602,0,2012-05-16 15:58:19,919.0
53651,28602,0,2012-05-16 15:58:19,919.0
53996,28653,0,2012-05-18 08:15:40,264.0
53996,28653,0,2012-05-18 08:15:40,264.0
53996,28653,0,2012-05-18 08:15:40,264.0
54279,28634,0,2012-05-19 21:46:29,8927.0
54279,28634,0,2012-05-19 21:46:29,8927.0
54279,28634,0,2012-05-19 21:46:29,8927.0
54279,28634,0,2012-05-19 21:46:29,8927.0
54291,28756,0,2012-05-19 16:34:18,11032.0
54291,28756,0,2012-05-19 16:34:18,11032.0
54405,28837,0,2012-05-21 00:00:34,10416.0
54405,28837,0,2012-05-21 00:00:34,10416.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54543,28905,0,2012-05-22 03:23:21,11032.0
54962,29057,0,2012-05-24 12:51:31,6633.0
54962,29057,0,2012-05-24 12:51:31,6633.0
54962,29057,0,2012-05-24 12:51:31,6633.0
54962,29057,0,2012-05-24 12:51:31,6633.0
54962,29057,0,2012-05-24 12:51:31,6633.0
55195,29129,2,2012-05-25 15:56:34,919.0
55195,29129,2,2012-05-25 15:56:34,919.0
55195,29129,2,2012-05-25 15:56:34,919.0
55195,29129,2,2012-05-25 15:56:34,919.0
55195,29129,2,2012-05-25 15:56:34,919.0
55325,29206,0,2012-05-26 16:43:38,10849.0
55325,29206,0,2012-05-26 16:43:38,10849.0
55330,29201,0,2012-05-26 17:33:49,6884.0
55330,29201,0,2012-05-26 17:33:49,6884.0
55330,29201,0,2012-05-26 17:33:49,6884.0
55552,29309,2,2012-05-28 15:12:19,4812.0
55552,29309,2,2012-05-28 15:12:19,4812.0
55552,29309,2,2012-05-28 15:12:19,4812.0
55552,29309,2,2012-05-28 15:12:19,4812.0
55552,29309,2,2012-05-28 15:12:19,4812.0
55825,29421,0,2012-05-29 21:02:33,10963.0
55825,29421,0,2012-05-29 21:02:33,10963.0
55825,29421,0,2012-05-29 21:02:33,10963.0
55898,29463,0,2012-05-30 11:12:15,11032.0
55898,29463,0,2012-05-30 11:12:15,11032.0
55898,29463,0,2012-05-30 11:12:15,11032.0
55898,29463,0,2012-05-30 11:12:15,11032.0
55898,29463,0,2012-05-30 11:12:15,11032.0
55898,29463,0,2012-05-30 11:12:15,11032.0
55898,29463,0,2012-05-30 11:12:15,11032.0
56415,29638,1,2012-06-01 17:38:07,1378.0
56415,29638,1,2012-06-01 17:38:07,1378.0
56415,29638,1,2012-06-01 17:38:07,1378.0
56419,29649,0,2012-06-01 17:46:46,11032.0
56419,29649,0,2012-06-01 17:46:46,11032.0
56419,29649,0,2012-06-01 17:46:46,11032.0
56511,29624,0,2012-06-01 22:48:23,11691.0
56511,29624,0,2012-06-01 22:48:23,11691.0
56511,29624,0,2012-06-01 22:48:23,11691.0
56594,29685,1,2012-06-02 14:57:43,10849.0
56594,29685,1,2012-06-02 14:57:43,10849.0
56594,29685,1,2012-06-02 14:57:43,10849.0
56594,29685,1,2012-06-02 14:57:43,10849.0
56594,29685,1,2012-06-02 14:57:43,10849.0
56724,26556,0,2012-06-03 18:43:34,3601.0
56724,26556,0,2012-06-03 18:43:34,3601.0
56724,26556,0,2012-06-03 18:43:34,3601.0
56789,29727,0,2012-06-04 11:03:22,4598.0
56789,29727,0,2012-06-04 11:03:22,4598.0
56789,29727,0,2012-06-04 11:03:22,4598.0
56789,29727,0,2012-06-04 11:03:22,4598.0
56789,29727,0,2012-06-04 11:03:22,4598.0
56789,29727,0,2012-06-04 11:03:22,4598.0
56970,29828,1,2012-06-05 14:40:12,919.0
57287,29951,0,2012-06-07 10:01:30,11234.0
57287,29951,0,2012-06-07 10:01:30,11234.0
57287,29951,0,2012-06-07 10:01:30,11234.0
57287,29951,0,2012-06-07 10:01:30,11234.0
57502,30059,0,2012-06-08 13:02:01,919.0
57658,30104,0,2012-06-08 21:45:30,7972.0
57928,30228,1,2012-06-11 06:20:05,7972.0
57928,30228,1,2012-06-11 06:20:05,7972.0
57928,30228,1,2012-06-11 06:20:05,7972.0
57928,30228,1,2012-06-11 06:20:05,7972.0
57928,30228,1,2012-06-11 06:20:05,7972.0
57928,30228,1,2012-06-11 06:20:05,7972.0
57929,30078,0,2012-06-11 07:00:32,11858.0
57929,30078,0,2012-06-11 07:00:32,11858.0
57929,30078,0,2012-06-11 07:00:32,11858.0
57929,30078,0,2012-06-11 07:00:32,11858.0
57929,30078,0,2012-06-11 07:00:32,11858.0
57929,30078,0,2012-06-11 07:00:32,11858.0
58275,30340,0,2012-06-12 22:24:27,7138.0
58275,30340,0,2012-06-12 22:24:27,7138.0
58275,30340,0,2012-06-12 22:24:27,7138.0
58275,30340,0,2012-06-12 22:24:27,7138.0
58275,30340,0,2012-06-12 22:24:27,7138.0
58369,30355,0,2012-06-13 13:49:08,7556.0
58369,30355,0,2012-06-13 13:49:08,7556.0
58382,30372,0,2012-06-13 14:41:55,11032.0
58382,30372,0,2012-06-13 14:41:55,11032.0
58510,30429,0,2012-06-14 07:32:37,
58510,30429,0,2012-06-14 07:32:37,
58510,30429,0,2012-06-14 07:32:37,
58521,30267,0,2012-06-14 10:59:08,601.0
58521,30267,0,2012-06-14 10:59:08,601.0
58521,30267,0,2012-06-14 10:59:08,601.0
58521,30267,0,2012-06-14 10:59:08,601.0
58596,30468,5,2012-06-14 17:39:58,8507.0
58646,30474,0,2012-06-14 21:13:04,226.0
58646,30474,0,2012-06-14 21:13:04,226.0
58668,30483,0,2012-06-14 22:55:59,11032.0
58668,30483,0,2012-06-14 22:55:59,11032.0
58914,25959,0,2012-06-16 18:39:00,5264.0
59080,30556,0,2012-06-18 12:58:33,4598.0
59080,30556,0,2012-06-18 12:58:33,4598.0
59080,30556,0,2012-06-18 12:58:33,4598.0
59080,30556,0,2012-06-18 12:58:33,4598.0
59080,30556,0,2012-06-18 12:58:33,4598.0
59080,30556,0,2012-06-18 12:58:33,4598.0
59117,29015,1,2012-06-18 16:02:11,4843.0
59117,29015,1,2012-06-18 16:02:11,4843.0
59117,29015,1,2012-06-18 16:02:11,4843.0
59442,30773,1,2012-06-20 00:17:01,11779.0
59442,30773,1,2012-06-20 00:17:01,11779.0
59442,30773,1,2012-06-20 00:17:01,11779.0
59442,30773,1,2012-06-20 00:17:01,11779.0
59476,30732,2,2012-06-20 12:41:53,
59476,30732,2,2012-06-20 12:41:53,
59476,30732,2,2012-06-20 12:41:53,
59476,30732,2,2012-06-20 12:41:53,
59651,30874,0,2012-06-21 14:46:19,8402.0
59651,30874,0,2012-06-21 14:46:19,8402.0
59651,30874,0,2012-06-21 14:46:19,8402.0
59758,14316,0,2012-06-22 00:45:21,4856.0
59758,14316,0,2012-06-22 00:45:21,4856.0
60153,31047,1,2012-06-25 12:54:14,4856.0
60153,31047,1,2012-06-25 12:54:14,4856.0
60153,31047,1,2012-06-25 12:54:14,4856.0
60233,31088,0,2012-06-25 18:56:08,8507.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60312,31086,0,2012-06-26 09:29:35,11496.0
60840,31297,0,2012-06-29 07:26:45,3277.0
60840,31297,0,2012-06-29 07:26:45,3277.0
60840,31297,0,2012-06-29 07:26:45,3277.0
60840,31297,0,2012-06-29 07:26:45,3277.0
60840,31297,0,2012-06-29 07:26:45,3277.0
60840,31297,0,2012-06-29 07:26:45,3277.0
61013,31426,0,2012-06-30 06:44:58,6579.0
61013,31426,0,2012-06-30 06:44:58,6579.0
61013,31426,0,2012-06-30 06:44:58,6579.0
61013,31426,0,2012-06-30 06:44:58,6579.0
61013,31426,0,2012-06-30 06:44:58,6579.0
61180,31487,0,2012-07-02 02:18:19,179.0
61180,31487,0,2012-07-02 02:18:19,179.0
61180,31487,0,2012-07-02 02:18:19,179.0
61180,31487,0,2012-07-02 02:18:19,179.0
61180,31487,0,2012-07-02 02:18:19,179.0
61180,31487,0,2012-07-02 02:18:19,179.0
61180,31487,0,2012-07-02 02:18:19,179.0
61192,31492,0,2012-07-02 06:32:10,3671.0
61192,31492,0,2012-07-02 06:32:10,3671.0
61192,31492,0,2012-07-02 06:32:10,3671.0
61192,31492,0,2012-07-02 06:32:10,3671.0
61192,31492,0,2012-07-02 06:32:10,3671.0
61520,31598,1,2012-07-03 22:35:15,4426.0
61520,31598,1,2012-07-03 22:35:15,4426.0
61520,31598,1,2012-07-03 22:35:15,4426.0
61563,31622,0,2012-07-04 10:49:42,11032.0
61563,31622,0,2012-07-04 10:49:42,11032.0
61733,31675,0,2012-07-05 11:47:42,12334.0
61733,31675,0,2012-07-05 11:47:42,12334.0
61733,31675,0,2012-07-05 11:47:42,12334.0
61805,31694,0,2012-07-05 18:32:56,8783.0
61805,31694,0,2012-07-05 18:32:56,8783.0
61805,31694,0,2012-07-05 18:32:56,8783.0
61805,31694,0,2012-07-05 18:32:56,8783.0
61805,31694,0,2012-07-05 18:32:56,8783.0
61805,31694,0,2012-07-05 18:32:56,8783.0
61814,31708,1,2012-07-05 18:52:09,3277.0
61814,31708,1,2012-07-05 18:52:09,3277.0
61814,31708,1,2012-07-05 18:52:09,3277.0
61814,31708,1,2012-07-05 18:52:09,3277.0
61891,24251,0,2012-07-06 03:35:44,6521.0
61891,24251,0,2012-07-06 03:35:44,6521.0
61891,24251,0,2012-07-06 03:35:44,6521.0
61891,24251,0,2012-07-06 03:35:44,6521.0
61914,31768,0,2012-07-06 13:03:28,
61914,31768,0,2012-07-06 13:03:28,
61914,31768,0,2012-07-06 13:03:28,
61914,31768,0,2012-07-06 13:03:28,
61914,31768,0,2012-07-06 13:03:28,
61914,31768,0,2012-07-06 13:03:28,
61914,31768,0,2012-07-06 13:03:28,
61989,31590,0,2012-07-06 17:15:10,5392.0
61989,31590,0,2012-07-06 17:15:10,5392.0
61989,31590,0,2012-07-06 17:15:10,5392.0
61989,31590,0,2012-07-06 17:15:10,5392.0
62084,31825,1,2012-07-07 05:34:44,4856.0
62084,31825,1,2012-07-07 05:34:44,4856.0
62267,31829,0,2012-07-09 06:24:59,8507.0
62267,31829,0,2012-07-09 06:24:59,8507.0
62267,31829,0,2012-07-09 06:24:59,8507.0
62294,31894,0,2012-07-09 11:41:49,12470.0
62294,31894,0,2012-07-09 11:41:49,12470.0
62294,31894,0,2012-07-09 11:41:49,12470.0
62306,31876,0,2012-07-09 12:52:55,919.0
62306,31876,0,2012-07-09 12:52:55,919.0
62306,31876,0,2012-07-09 12:52:55,919.0
62306,31876,0,2012-07-09 12:52:55,919.0
62593,32024,0,2012-07-10 18:33:01,8402.0
62593,32024,0,2012-07-10 18:33:01,8402.0
62678,31809,0,2012-07-10 22:53:14,8783.0
62678,31809,0,2012-07-10 22:53:14,8783.0
62678,31809,0,2012-07-10 22:53:14,8783.0
62678,31809,0,2012-07-10 22:53:14,8783.0
62678,31809,0,2012-07-10 22:53:14,8783.0
62748,32066,0,2012-07-11 10:22:03,11032.0
62748,32066,0,2012-07-11 10:22:03,11032.0
62748,32066,0,2012-07-11 10:22:03,11032.0
62748,32066,0,2012-07-11 10:22:03,11032.0
62949,32153,0,2012-07-12 09:53:01,930.0
62949,32153,0,2012-07-12 09:53:01,930.0
63026,32186,0,2012-07-12 19:53:16,8076.0
63026,32186,0,2012-07-12 19:53:16,8076.0
63687,32477,0,2012-07-17 18:31:24,11821.0
63687,32477,0,2012-07-17 18:31:24,11821.0
63687,32477,0,2012-07-17 18:31:24,11821.0
63701,31949,0,2012-07-17 19:17:12,2817.0
63701,31949,0,2012-07-17 19:17:12,2817.0
63701,31949,0,2012-07-17 19:17:12,2817.0
63701,31949,0,2012-07-17 19:17:12,2817.0
63774,32512,0,2012-07-18 01:00:34,12496.0
63774,32512,0,2012-07-18 01:00:34,12496.0
63774,32512,0,2012-07-18 01:00:34,12496.0
63774,32512,0,2012-07-18 01:00:34,12496.0
63774,32512,0,2012-07-18 01:00:34,12496.0
63781,32507,0,2012-07-18 01:11:49,11032.0
63781,32507,0,2012-07-18 01:11:49,11032.0
63781,32507,0,2012-07-18 01:11:49,11032.0
63816,32522,0,2012-07-18 11:18:43,4856.0
63816,32522,0,2012-07-18 11:18:43,4856.0
63816,32522,0,2012-07-18 11:18:43,4856.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
63819,32529,0,2012-07-18 11:47:55,11032.0
64082,32620,0,2012-07-19 13:09:28,2970.0
64082,32620,0,2012-07-19 13:09:28,2970.0
64082,32620,0,2012-07-19 13:09:28,2970.0
64082,32620,0,2012-07-19 13:09:28,2970.0
64082,32620,0,2012-07-19 13:09:28,2970.0
64106,32474,0,2012-07-19 14:20:35,8783.0
64106,32474,0,2012-07-19 14:20:35,8783.0
64106,32474,0,2012-07-19 14:20:35,8783.0
64106,32474,0,2012-07-19 14:20:35,8783.0
64262,32292,0,2012-07-20 09:02:13,253.0
64262,32292,0,2012-07-20 09:02:13,253.0
64262,32292,0,2012-07-20 09:02:13,253.0
64262,32292,0,2012-07-20 09:02:13,253.0
64262,32292,0,2012-07-20 09:02:13,253.0
64262,32292,0,2012-07-20 09:02:13,253.0
64262,32292,0,2012-07-20 09:02:13,253.0
64530,31825,0,2012-07-22 04:13:09,4856.0
64530,31825,0,2012-07-22 04:13:09,4856.0
64530,31825,0,2012-07-22 04:13:09,4856.0
64530,31825,0,2012-07-22 04:13:09,4856.0
64530,31825,0,2012-07-22 04:13:09,4856.0
64530,31825,0,2012-07-22 04:13:09,4856.0
64640,32808,1,2012-07-23 07:59:53,930.0
64640,32808,1,2012-07-23 07:59:53,930.0
64640,32808,1,2012-07-23 07:59:53,930.0
64684,32824,1,2012-07-23 13:12:19,
64684,32824,1,2012-07-23 13:12:19,
64684,32824,1,2012-07-23 13:12:19,
64684,32824,1,2012-07-23 13:12:19,
64793,32831,0,2012-07-23 18:28:11,601.0
64793,32831,0,2012-07-23 18:28:11,601.0
64793,32831,0,2012-07-23 18:28:11,601.0
64793,32831,0,2012-07-23 18:28:11,601.0
64825,32827,0,2012-07-23 20:03:53,12793.0
64825,32827,0,2012-07-23 20:03:53,12793.0
65001,32892,0,2012-07-24 14:25:30,198.0
65001,32892,0,2012-07-24 14:25:30,198.0
65001,32892,0,2012-07-24 14:25:30,198.0
65001,32892,0,2012-07-24 14:25:30,198.0
65255,32945,2,2012-07-25 16:31:33,2970.0
65275,14963,0,2012-07-25 17:59:04,11779.0
