Id,PostHistoryTypeId,PostId,CreationDate,UserId
47724,5,16085,2011-09-27 18:10:06,2669.0
47724,5,16085,2011-09-27 18:10:06,2669.0
47724,5,16085,2011-09-27 18:10:06,2669.0
47746,5,16111,2011-09-27 21:23:00,3382.0
47746,5,16111,2011-09-27 21:23:00,3382.0
47776,2,16148,2011-09-28 02:02:32,2970.0
47776,2,16148,2011-09-28 02:02:32,2970.0
47776,2,16148,2011-09-28 02:02:32,2970.0
47776,2,16148,2011-09-28 02:02:32,2970.0
47776,2,16148,2011-09-28 02:02:32,2970.0
47812,25,16137,2011-09-28 13:01:46,
47812,25,16137,2011-09-28 13:01:46,
47812,25,16137,2011-09-28 13:01:46,
47812,25,16137,2011-09-28 13:01:46,
47812,25,16137,2011-09-28 13:01:46,
47812,25,16137,2011-09-28 13:01:46,
47812,25,16137,2011-09-28 13:01:46,
47888,1,16185,2011-09-29 04:25:06,2310.0
47888,1,16185,2011-09-29 04:25:06,2310.0
47888,1,16185,2011-09-29 04:25:06,2310.0
47888,1,16185,2011-09-29 04:25:06,2310.0
47888,1,16185,2011-09-29 04:25:06,2310.0
47888,1,16185,2011-09-29 04:25:06,2310.0
47888,1,16185,2011-09-29 04:25:06,2310.0
47896,5,16189,2011-09-29 06:14:31,5862.0
47903,3,16193,2011-09-29 06:48:12,6549.0
47903,3,16193,2011-09-29 06:48:12,6549.0
47903,3,16193,2011-09-29 06:48:12,6549.0
48317,6,16320,2011-10-01 13:25:21,1036.0
48317,6,16320,2011-10-01 13:25:21,1036.0
48317,6,16320,2011-10-01 13:25:21,1036.0
48591,1,16402,2011-10-03 13:15:09,59.0
48591,1,16402,2011-10-03 13:15:09,59.0
48591,1,16402,2011-10-03 13:15:09,59.0
48591,1,16402,2011-10-03 13:15:09,59.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48640,2,16412,2011-10-03 17:23:12,2848.0
48712,2,16435,2011-10-03 23:16:01,5864.0
48712,2,16435,2011-10-03 23:16:01,5864.0
48712,2,16435,2011-10-03 23:16:01,5864.0
48712,2,16435,2011-10-03 23:16:01,5864.0
48712,2,16435,2011-10-03 23:16:01,5864.0
48712,2,16435,2011-10-03 23:16:01,5864.0
48823,3,16467,2011-10-04 11:59:56,6096.0
48823,3,16467,2011-10-04 11:59:56,6096.0
48823,3,16467,2011-10-04 11:59:56,6096.0
48823,3,16467,2011-10-04 11:59:56,6096.0
49099,2,16553,2011-10-05 18:48:43,4376.0
49099,2,16553,2011-10-05 18:48:43,4376.0
49099,2,16553,2011-10-05 18:48:43,4376.0
49099,2,16553,2011-10-05 18:48:43,4376.0
49099,2,16553,2011-10-05 18:48:43,4376.0
49099,2,16553,2011-10-05 18:48:43,4376.0
49227,3,16583,2011-10-06 02:43:17,6675.0
49227,3,16583,2011-10-06 02:43:17,6675.0
49227,3,16583,2011-10-06 02:43:17,6675.0
49227,3,16583,2011-10-06 02:43:17,6675.0
49227,3,16583,2011-10-06 02:43:17,6675.0
49227,3,16583,2011-10-06 02:43:17,6675.0
49363,25,16344,2011-10-06 19:02:26,
49363,25,16344,2011-10-06 19:02:26,
49846,2,16759,2011-10-10 00:18:25,6723.0
49846,2,16759,2011-10-10 00:18:25,6723.0
49846,2,16759,2011-10-10 00:18:25,6723.0
49846,2,16759,2011-10-10 00:18:25,6723.0
49846,2,16759,2011-10-10 00:18:25,6723.0
49846,2,16759,2011-10-10 00:18:25,6723.0
50051,25,16822,2011-10-11 04:02:55,
50051,25,16822,2011-10-11 04:02:55,
50051,25,16822,2011-10-11 04:02:55,
50125,2,16849,2011-10-11 16:51:47,6446.0
50125,2,16849,2011-10-11 16:51:47,6446.0
50125,2,16849,2011-10-11 16:51:47,6446.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50193,1,16877,2011-10-11 21:27:27,6766.0
50311,1,16911,2011-10-12 16:55:08,6779.0
50311,1,16911,2011-10-12 16:55:08,6779.0
50311,1,16911,2011-10-12 16:55:08,6779.0
50311,1,16911,2011-10-12 16:55:08,6779.0
50311,1,16911,2011-10-12 16:55:08,6779.0
50354,3,16923,2011-10-12 20:46:42,6788.0
50354,3,16923,2011-10-12 20:46:42,6788.0
50354,3,16923,2011-10-12 20:46:42,6788.0
50354,3,16923,2011-10-12 20:46:42,6788.0
50354,3,16923,2011-10-12 20:46:42,6788.0
50354,3,16923,2011-10-12 20:46:42,6788.0
50555,5,16977,2011-10-14 01:33:20,6078.0
50555,5,16977,2011-10-14 01:33:20,6078.0
50555,5,16977,2011-10-14 01:33:20,6078.0
50579,2,16989,2011-10-14 08:19:33,6836.0
50579,2,16989,2011-10-14 08:19:33,6836.0
50579,2,16989,2011-10-14 08:19:33,6836.0
50579,2,16989,2011-10-14 08:19:33,6836.0
50590,2,16991,2011-10-14 10:33:19,686.0
50590,2,16991,2011-10-14 10:33:19,686.0
50590,2,16991,2011-10-14 10:33:19,686.0
50624,2,17002,2011-10-14 14:30:03,5739.0
50624,2,17002,2011-10-14 14:30:03,5739.0
50624,2,17002,2011-10-14 14:30:03,5739.0
50624,2,17002,2011-10-14 14:30:03,5739.0
50624,2,17002,2011-10-14 14:30:03,5739.0
50638,1,17006,2011-10-14 15:27:06,6850.0
50650,5,16998,2011-10-14 16:37:05,2719.0
50650,5,16998,2011-10-14 16:37:05,2719.0
50650,5,16998,2011-10-14 16:37:05,2719.0
50650,5,16998,2011-10-14 16:37:05,2719.0
50699,1,17024,2011-10-14 23:30:08,5471.0
50699,1,17024,2011-10-14 23:30:08,5471.0
51030,1,17111,2011-10-17 12:54:39,6884.0
51030,1,17111,2011-10-17 12:54:39,6884.0
51030,1,17111,2011-10-17 12:54:39,6884.0
51063,3,17121,2011-10-17 15:03:56,1443.0
51063,3,17121,2011-10-17 15:03:56,1443.0
51063,3,17121,2011-10-17 15:03:56,1443.0
51063,3,17121,2011-10-17 15:03:56,1443.0
51063,3,17121,2011-10-17 15:03:56,1443.0
51275,5,17190,2011-10-18 13:57:46,2116.0
51275,5,17190,2011-10-18 13:57:46,2116.0
51275,5,17190,2011-10-18 13:57:46,2116.0
51344,5,17216,2011-10-18 18:24:58,2040.0
51344,5,17216,2011-10-18 18:24:58,2040.0
51344,5,17216,2011-10-18 18:24:58,2040.0
51353,24,12777,2011-10-18 18:49:28,
51353,24,12777,2011-10-18 18:49:28,
51353,24,12777,2011-10-18 18:49:28,
51451,6,17249,2011-10-19 04:55:17,183.0
51451,6,17249,2011-10-19 04:55:17,183.0
51503,2,17270,2011-10-19 13:05:53,279.0
51503,2,17270,2011-10-19 13:05:53,279.0
51590,5,17248,2011-10-20 04:03:24,5862.0
51590,5,17248,2011-10-20 04:03:24,5862.0
51617,2,17306,2011-10-20 07:58:46,4376.0
51617,2,17306,2011-10-20 07:58:46,4376.0
51617,2,17306,2011-10-20 07:58:46,4376.0
51617,2,17306,2011-10-20 07:58:46,4376.0
51624,2,17312,2011-10-20 09:18:41,6845.0
51624,2,17312,2011-10-20 09:18:41,6845.0
51624,2,17312,2011-10-20 09:18:41,6845.0
51638,2,17317,2011-10-20 12:03:35,6860.0
51638,2,17317,2011-10-20 12:03:35,6860.0
51638,2,17317,2011-10-20 12:03:35,6860.0
51638,2,17317,2011-10-20 12:03:35,6860.0
51638,2,17317,2011-10-20 12:03:35,6860.0
51740,5,17336,2011-10-20 22:43:47,930.0
51740,5,17336,2011-10-20 22:43:47,930.0
51740,5,17336,2011-10-20 22:43:47,930.0
51740,5,17336,2011-10-20 22:43:47,930.0
51740,5,17336,2011-10-20 22:43:47,930.0
51740,5,17336,2011-10-20 22:43:47,930.0
51870,5,17368,2011-10-21 18:32:08,919.0
51870,5,17368,2011-10-21 18:32:08,919.0
51870,5,17368,2011-10-21 18:32:08,919.0
51870,5,17368,2011-10-21 18:32:08,919.0
51922,5,17338,2011-10-22 07:44:57,5836.0
51922,5,17338,2011-10-22 07:44:57,5836.0
51922,5,17338,2011-10-22 07:44:57,5836.0
51922,5,17338,2011-10-22 07:44:57,5836.0
52090,5,17455,2011-10-23 22:47:54,144.0
52090,5,17455,2011-10-23 22:47:54,144.0
52090,5,17455,2011-10-23 22:47:54,144.0
52128,2,17469,2011-10-24 06:21:36,223.0
52199,16,17443,2011-10-24 18:52:35,919.0
52199,16,17443,2011-10-24 18:52:35,919.0
52435,5,17565,2011-10-26 11:25:45,4257.0
52435,5,17565,2011-10-26 11:25:45,4257.0
52435,5,17565,2011-10-26 11:25:45,4257.0
52493,1,17585,2011-10-26 17:06:43,7066.0
52493,1,17585,2011-10-26 17:06:43,7066.0
52563,2,17607,2011-10-27 04:39:52,1036.0
52563,2,17607,2011-10-27 04:39:52,1036.0
52563,2,17607,2011-10-27 04:39:52,1036.0
52563,2,17607,2011-10-27 04:39:52,1036.0
52563,2,17607,2011-10-27 04:39:52,1036.0
52729,1,17656,2011-10-28 00:46:23,6969.0
52729,1,17656,2011-10-28 00:46:23,6969.0
53044,2,17743,2011-10-30 16:39:51,930.0
53044,2,17743,2011-10-30 16:39:51,930.0
53044,2,17743,2011-10-30 16:39:51,930.0
53064,2,17750,2011-10-30 20:39:15,3331.0
53064,2,17750,2011-10-30 20:39:15,3331.0
53064,2,17750,2011-10-30 20:39:15,3331.0
53125,2,17766,2011-10-31 16:46:02,4337.0
53125,2,17766,2011-10-31 16:46:02,4337.0
53125,2,17766,2011-10-31 16:46:02,4337.0
53125,2,17766,2011-10-31 16:46:02,4337.0
53125,2,17766,2011-10-31 16:46:02,4337.0
53202,2,17788,2011-11-01 02:42:37,7151.0
53202,2,17788,2011-11-01 02:42:37,7151.0
53202,2,17788,2011-11-01 02:42:37,7151.0
53445,1,17864,2011-11-02 21:27:32,7188.0
53445,1,17864,2011-11-02 21:27:32,7188.0
53445,1,17864,2011-11-02 21:27:32,7188.0
53445,1,17864,2011-11-02 21:27:32,7188.0
53459,5,17843,2011-11-02 22:23:21,919.0
53459,5,17843,2011-11-02 22:23:21,919.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53480,3,17876,2011-11-03 05:42:01,6096.0
53642,3,17920,2011-11-03 21:33:09,2817.0
53642,3,17920,2011-11-03 21:33:09,2817.0
53642,3,17920,2011-11-03 21:33:09,2817.0
53642,3,17920,2011-11-03 21:33:09,2817.0
53642,3,17920,2011-11-03 21:33:09,2817.0
53642,3,17920,2011-11-03 21:33:09,2817.0
53973,2,18025,2011-11-07 06:56:45,7064.0
53973,2,18025,2011-11-07 06:56:45,7064.0
53973,2,18025,2011-11-07 06:56:45,7064.0
53973,2,18025,2011-11-07 06:56:45,7064.0
54138,5,17760,2011-11-08 09:43:47,159.0
54138,5,17760,2011-11-08 09:43:47,159.0
54161,2,18082,2011-11-08 16:52:03,561.0
54161,2,18082,2011-11-08 16:52:03,561.0
54187,2,18093,2011-11-08 20:00:43,4376.0
54187,2,18093,2011-11-08 20:00:43,4376.0
54187,2,18093,2011-11-08 20:00:43,4376.0
54290,2,18130,2011-11-09 10:39:13,3248.0
54290,2,18130,2011-11-09 10:39:13,3248.0
54290,2,18130,2011-11-09 10:39:13,3248.0
54290,2,18130,2011-11-09 10:39:13,3248.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54424,3,18162,2011-11-10 01:23:05,529.0
54591,2,18222,2011-11-10 23:31:20,6895.0
54591,2,18222,2011-11-10 23:31:20,6895.0
54591,2,18222,2011-11-10 23:31:20,6895.0
54591,2,18222,2011-11-10 23:31:20,6895.0
54718,2,18266,2011-11-11 22:41:13,795.0
54718,2,18266,2011-11-11 22:41:13,795.0
54718,2,18266,2011-11-11 22:41:13,795.0
54718,2,18266,2011-11-11 22:41:13,795.0
54718,2,18266,2011-11-11 22:41:13,795.0
54766,24,18214,2011-11-12 09:04:51,
54766,24,18214,2011-11-12 09:04:51,
54766,24,18214,2011-11-12 09:04:51,
54766,24,18214,2011-11-12 09:04:51,
54775,4,18249,2011-11-12 09:18:13,930.0
54775,4,18249,2011-11-12 09:18:13,930.0
54775,4,18249,2011-11-12 09:18:13,930.0
54775,4,18249,2011-11-12 09:18:13,930.0
54775,4,18249,2011-11-12 09:18:13,930.0
54775,4,18249,2011-11-12 09:18:13,930.0
54791,4,18279,2011-11-12 12:04:40,88.0
54791,4,18279,2011-11-12 12:04:40,88.0
54791,4,18279,2011-11-12 12:04:40,88.0
54791,4,18279,2011-11-12 12:04:40,88.0
54791,4,18279,2011-11-12 12:04:40,88.0
54791,4,18279,2011-11-12 12:04:40,88.0
54823,5,18288,2011-11-12 18:03:51,6961.0
54823,5,18288,2011-11-12 18:03:51,6961.0
54823,5,18288,2011-11-12 18:03:51,6961.0
54835,3,18294,2011-11-12 19:19:52,
54835,3,18294,2011-11-12 19:19:52,
54835,3,18294,2011-11-12 19:19:52,
54835,3,18294,2011-11-12 19:19:52,
54835,3,18294,2011-11-12 19:19:52,
54900,4,18302,2011-11-13 10:18:19,930.0
54900,4,18302,2011-11-13 10:18:19,930.0
54900,4,18302,2011-11-13 10:18:19,930.0
54900,4,18302,2011-11-13 10:18:19,930.0
54900,4,18302,2011-11-13 10:18:19,930.0
54900,4,18302,2011-11-13 10:18:19,930.0
54915,3,18314,2011-11-13 14:53:05,7339.0
55040,3,18348,2011-11-14 14:57:47,9973.0
55040,3,18348,2011-11-14 14:57:47,9973.0
55212,5,18238,2011-11-15 10:33:28,4764.0
55212,5,18238,2011-11-15 10:33:28,4764.0
55301,24,18420,2011-11-15 16:18:29,
55301,24,18420,2011-11-15 16:18:29,
55492,5,18483,2011-11-16 12:05:56,6885.0
55492,5,18483,2011-11-16 12:05:56,6885.0
55492,5,18483,2011-11-16 12:05:56,6885.0
55492,5,18483,2011-11-16 12:05:56,6885.0
55492,5,18483,2011-11-16 12:05:56,6885.0
55820,2,18572,2011-11-18 06:05:27,-1.0
55820,2,18572,2011-11-18 06:05:27,-1.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
55843,1,18576,2011-11-18 09:13:08,5429.0
56013,4,18558,2011-11-19 09:01:11,930.0
56013,4,18558,2011-11-19 09:01:11,930.0
56013,4,18558,2011-11-19 09:01:11,930.0
56127,25,18576,2011-11-20 02:20:37,
56127,25,18576,2011-11-20 02:20:37,
56133,4,18661,2011-11-20 04:09:46,2970.0
56133,4,18661,2011-11-20 04:09:46,2970.0
56413,5,18451,2011-11-22 03:55:13,183.0
56413,5,18451,2011-11-22 03:55:13,183.0
56413,5,18451,2011-11-22 03:55:13,183.0
56413,5,18451,2011-11-22 03:55:13,183.0
56439,5,18761,2011-11-22 11:44:25,88.0
56439,5,18761,2011-11-22 11:44:25,88.0
56439,5,18761,2011-11-22 11:44:25,88.0
56471,2,18773,2011-11-22 14:33:23,7549.0
56471,2,18773,2011-11-22 14:33:23,7549.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56481,2,18776,2011-11-22 15:16:09,7539.0
56611,4,18815,2011-11-23 07:11:44,88.0
56611,4,18815,2011-11-23 07:11:44,88.0
56611,4,18815,2011-11-23 07:11:44,88.0
56611,4,18815,2011-11-23 07:11:44,88.0
56906,2,18908,2011-11-24 21:52:34,7595.0
56906,2,18908,2011-11-24 21:52:34,7595.0
56911,4,18906,2011-11-24 22:09:30,88.0
56911,4,18906,2011-11-24 22:09:30,88.0
56911,4,18906,2011-11-24 22:09:30,88.0
56911,4,18906,2011-11-24 22:09:30,88.0
56926,5,18699,2011-11-25 01:13:27,2942.0
56926,5,18699,2011-11-25 01:13:27,2942.0
56926,5,18699,2011-11-25 01:13:27,2942.0
56926,5,18699,2011-11-25 01:13:27,2942.0
56931,5,10028,2011-11-25 01:46:29,5503.0
56931,5,10028,2011-11-25 01:46:29,5503.0
56931,5,10028,2011-11-25 01:46:29,5503.0
56931,5,10028,2011-11-25 01:46:29,5503.0
56962,4,18917,2011-11-25 08:30:41,2116.0
56962,4,18917,2011-11-25 08:30:41,2116.0
56970,2,18924,2011-11-25 09:08:52,
56970,2,18924,2011-11-25 09:08:52,
56970,2,18924,2011-11-25 09:08:52,
56970,2,18924,2011-11-25 09:08:52,
56970,2,18924,2011-11-25 09:08:52,
56970,2,18924,2011-11-25 09:08:52,
56970,2,18924,2011-11-25 09:08:52,
56983,2,18928,2011-11-25 10:47:09,7259.0
56983,2,18928,2011-11-25 10:47:09,7259.0
56983,2,18928,2011-11-25 10:47:09,7259.0
56983,2,18928,2011-11-25 10:47:09,7259.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57026,6,18937,2011-11-25 14:29:23,2669.0
57158,2,18979,2011-11-26 05:35:00,7040.0
57158,2,18979,2011-11-26 05:35:00,7040.0
57158,2,18979,2011-11-26 05:35:00,7040.0
57158,2,18979,2011-11-26 05:35:00,7040.0
57158,2,18979,2011-11-26 05:35:00,7040.0
57164,1,18982,2011-11-26 08:06:46,7008.0
57164,1,18982,2011-11-26 08:06:46,7008.0
57264,24,18904,2011-11-27 09:53:04,
57264,24,18904,2011-11-27 09:53:04,
57310,2,19021,2011-11-27 21:16:59,1021.0
57310,2,19021,2011-11-27 21:16:59,1021.0
57310,2,19021,2011-11-27 21:16:59,1021.0
57310,2,19021,2011-11-27 21:16:59,1021.0
57310,2,19021,2011-11-27 21:16:59,1021.0
57514,2,19081,2011-11-28 19:03:17,6725.0
57514,2,19081,2011-11-28 19:03:17,6725.0
57514,2,19081,2011-11-28 19:03:17,6725.0
57711,2,19142,2011-11-30 02:26:02,7199.0
57711,2,19142,2011-11-30 02:26:02,7199.0
57711,2,19142,2011-11-30 02:26:02,7199.0
57761,1,19158,2011-11-30 07:44:39,7704.0
57761,1,19158,2011-11-30 07:44:39,7704.0
57761,1,19158,2011-11-30 07:44:39,7704.0
57782,2,19165,2011-11-30 13:18:13,6412.0
57782,2,19165,2011-11-30 13:18:13,6412.0
57782,2,19165,2011-11-30 13:18:13,6412.0
57782,2,19165,2011-11-30 13:18:13,6412.0
58433,5,19355,2011-12-05 07:56:09,696.0
58433,5,19355,2011-12-05 07:56:09,696.0
58433,5,19355,2011-12-05 07:56:09,696.0
58433,5,19355,2011-12-05 07:56:09,696.0
58433,5,19355,2011-12-05 07:56:09,696.0
58786,2,19468,2011-12-07 09:23:53,7832.0
58786,2,19468,2011-12-07 09:23:53,7832.0
58786,2,19468,2011-12-07 09:23:53,7832.0
58786,2,19468,2011-12-07 09:23:53,7832.0
58786,2,19468,2011-12-07 09:23:53,7832.0
58982,2,19528,2011-12-08 11:04:19,7365.0
58982,2,19528,2011-12-08 11:04:19,7365.0
58982,2,19528,2011-12-08 11:04:19,7365.0
58982,2,19528,2011-12-08 11:04:19,7365.0
58982,2,19528,2011-12-08 11:04:19,7365.0
58982,2,19528,2011-12-08 11:04:19,7365.0
58982,2,19528,2011-12-08 11:04:19,7365.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59065,2,19561,2011-12-08 19:12:39,2817.0
59188,3,19599,2011-12-09 15:57:11,7907.0
59188,3,19599,2011-12-09 15:57:11,7907.0
59188,3,19599,2011-12-09 15:57:11,7907.0
59188,3,19599,2011-12-09 15:57:11,7907.0
59618,2,19714,2011-12-12 20:50:57,7954.0
59620,3,19714,2011-12-12 20:50:57,7954.0
59620,3,19714,2011-12-12 20:50:57,7954.0
59620,3,19714,2011-12-12 20:50:57,7954.0
59634,4,19710,2011-12-12 21:45:55,7409.0
59634,4,19710,2011-12-12 21:45:55,7409.0
59638,2,19721,2011-12-12 21:56:47,7961.0
59638,2,19721,2011-12-12 21:56:47,7961.0
59638,2,19721,2011-12-12 21:56:47,7961.0
59666,5,19727,2011-12-13 02:03:24,3382.0
59666,5,19727,2011-12-13 02:03:24,3382.0
59666,5,19727,2011-12-13 02:03:24,3382.0
59666,5,19727,2011-12-13 02:03:24,3382.0
59754,2,19762,2011-12-13 13:52:17,557.0
59754,2,19762,2011-12-13 13:52:17,557.0
59754,2,19762,2011-12-13 13:52:17,557.0
60229,3,19903,2011-12-16 09:49:01,6096.0
60229,3,19903,2011-12-16 09:49:01,6096.0
60229,3,19903,2011-12-16 09:49:01,6096.0
60229,3,19903,2011-12-16 09:49:01,6096.0
60487,6,19972,2011-12-18 22:23:22,930.0
60487,6,19972,2011-12-18 22:23:22,930.0
60487,6,19972,2011-12-18 22:23:22,930.0
60487,6,19972,2011-12-18 22:23:22,930.0
60813,36,20062,2011-12-20 18:54:36,-1.0
60813,36,20062,2011-12-20 18:54:36,-1.0
60915,2,20092,2011-12-21 04:15:19,8125.0
60915,2,20092,2011-12-21 04:15:19,8125.0
60915,2,20092,2011-12-21 04:15:19,8125.0
60915,2,20092,2011-12-21 04:15:19,8125.0
60915,2,20092,2011-12-21 04:15:19,8125.0
61318,6,20199,2011-12-24 09:44:21,88.0
61318,6,20199,2011-12-24 09:44:21,88.0
61513,5,20255,2011-12-27 08:23:46,
61513,5,20255,2011-12-27 08:23:46,
61513,5,20255,2011-12-27 08:23:46,
61513,5,20255,2011-12-27 08:23:46,
61564,5,20281,2011-12-27 14:54:58,2116.0
61564,5,20281,2011-12-27 14:54:58,2116.0
61564,5,20281,2011-12-27 14:54:58,2116.0
61564,5,20281,2011-12-27 14:54:58,2116.0
61667,24,19445,2011-12-28 16:13:32,
61667,24,19445,2011-12-28 16:13:32,
61667,24,19445,2011-12-28 16:13:32,
61667,24,19445,2011-12-28 16:13:32,
61667,24,19445,2011-12-28 16:13:32,
61772,25,20294,2011-12-29 11:25:22,
61772,25,20294,2011-12-29 11:25:22,
61772,25,20294,2011-12-29 11:25:22,
61772,25,20294,2011-12-29 11:25:22,
61772,25,20294,2011-12-29 11:25:22,
61882,1,20385,2011-12-30 12:51:16,8258.0
61882,1,20385,2011-12-30 12:51:16,8258.0
61882,1,20385,2011-12-30 12:51:16,8258.0
61882,1,20385,2011-12-30 12:51:16,8258.0
61882,1,20385,2011-12-30 12:51:16,8258.0
61918,1,20396,2011-12-30 19:45:55,3269.0
61918,1,20396,2011-12-30 19:45:55,3269.0
61918,1,20396,2011-12-30 19:45:55,3269.0
61918,1,20396,2011-12-30 19:45:55,3269.0
61976,4,20414,2011-12-31 10:24:30,930.0
61976,4,20414,2011-12-31 10:24:30,930.0
61976,4,20414,2011-12-31 10:24:30,930.0
61976,4,20414,2011-12-31 10:24:30,930.0
62111,5,20400,2012-01-01 20:15:35,8076.0
62111,5,20400,2012-01-01 20:15:35,8076.0
62152,2,20463,2012-01-02 06:25:25,4278.0
62152,2,20463,2012-01-02 06:25:25,4278.0
62152,2,20463,2012-01-02 06:25:25,4278.0
62313,5,20524,2012-01-03 08:52:59,1496.0
62313,5,20524,2012-01-03 08:52:59,1496.0
62313,5,20524,2012-01-03 08:52:59,1496.0
62313,5,20524,2012-01-03 08:52:59,1496.0
62400,2,20555,2012-01-03 19:30:49,6640.0
62400,2,20555,2012-01-03 19:30:49,6640.0
62400,2,20555,2012-01-03 19:30:49,6640.0
62400,2,20555,2012-01-03 19:30:49,6640.0
62400,2,20555,2012-01-03 19:30:49,6640.0
62680,5,20599,2012-01-05 18:02:59,5509.0
62680,5,20599,2012-01-05 18:02:59,5509.0
62680,5,20599,2012-01-05 18:02:59,5509.0
62680,5,20599,2012-01-05 18:02:59,5509.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62692,2,20636,2012-01-05 18:54:22,8266.0
62787,2,20657,2012-01-06 08:38:50,7224.0
62787,2,20657,2012-01-06 08:38:50,7224.0
62787,2,20657,2012-01-06 08:38:50,7224.0
62948,3,20710,2012-01-07 09:02:17,8385.0
63153,3,20767,2012-01-08 16:29:07,8406.0
63153,3,20767,2012-01-08 16:29:07,8406.0
63153,3,20767,2012-01-08 16:29:07,8406.0
63153,3,20767,2012-01-08 16:29:07,8406.0
63153,3,20767,2012-01-08 16:29:07,8406.0
63153,3,20767,2012-01-08 16:29:07,8406.0
63176,1,20773,2012-01-08 19:44:18,8410.0
63176,1,20773,2012-01-08 19:44:18,8410.0
63176,1,20773,2012-01-08 19:44:18,8410.0
63176,1,20773,2012-01-08 19:44:18,8410.0
63176,1,20773,2012-01-08 19:44:18,8410.0
63453,6,20846,2012-01-10 04:48:13,7290.0
63453,6,20846,2012-01-10 04:48:13,7290.0
63453,6,20846,2012-01-10 04:48:13,7290.0
63770,1,20948,2012-01-11 23:21:39,6434.0
63774,1,20949,2012-01-11 23:39:32,8477.0
63774,1,20949,2012-01-11 23:39:32,8477.0
63774,1,20949,2012-01-11 23:39:32,8477.0
63774,1,20949,2012-01-11 23:39:32,8477.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63829,4,20943,2012-01-12 09:53:47,7255.0
63871,1,20980,2012-01-12 13:10:48,8491.0
63871,1,20980,2012-01-12 13:10:48,8491.0
63871,1,20980,2012-01-12 13:10:48,8491.0
63888,4,20981,2012-01-12 14:52:50,930.0
63888,4,20981,2012-01-12 14:52:50,930.0
63888,4,20981,2012-01-12 14:52:50,930.0
63888,4,20981,2012-01-12 14:52:50,930.0
63888,4,20981,2012-01-12 14:52:50,930.0
63888,4,20981,2012-01-12 14:52:50,930.0
