Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
53895,3298,2,2011-07-01 00:00:00,,
54012,12571,2,2011-07-02 00:00:00,,
54012,12571,2,2011-07-02 00:00:00,,
54012,12571,2,2011-07-02 00:00:00,,
54012,12571,2,2011-07-02 00:00:00,,
54494,1433,2,2011-07-06 00:00:00,,
54494,1433,2,2011-07-06 00:00:00,,
54494,1433,2,2011-07-06 00:00:00,,
54494,1433,2,2011-07-06 00:00:00,,
54512,12695,1,2011-07-06 00:00:00,,
54512,12695,1,2011-07-06 00:00:00,,
54512,12695,1,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54532,12686,2,2011-07-06 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54661,12352,2,2011-07-07 00:00:00,,
54761,12770,2,2011-07-07 00:00:00,,
54761,12770,2,2011-07-07 00:00:00,,
54761,12770,2,2011-07-07 00:00:00,,
54761,12770,2,2011-07-07 00:00:00,,
54776,12772,2,2011-07-07 00:00:00,,
54776,12772,2,2011-07-07 00:00:00,,
54776,12772,2,2011-07-07 00:00:00,,
54776,12772,2,2011-07-07 00:00:00,,
54798,12778,2,2011-07-07 00:00:00,,
54798,12778,2,2011-07-07 00:00:00,,
54798,12778,2,2011-07-07 00:00:00,,
54874,12140,8,2011-07-08 00:00:00,2040.0,200.0
54874,12140,8,2011-07-08 00:00:00,2040.0,200.0
54926,12809,2,2011-07-08 00:00:00,,
54926,12809,2,2011-07-08 00:00:00,,
54926,12809,2,2011-07-08 00:00:00,,
54926,12809,2,2011-07-08 00:00:00,,
54926,12809,2,2011-07-08 00:00:00,,
54926,12809,2,2011-07-08 00:00:00,,
54926,12809,2,2011-07-08 00:00:00,,
54987,12834,2,2011-07-09 00:00:00,,
54987,12834,2,2011-07-09 00:00:00,,
54987,12834,2,2011-07-09 00:00:00,,
54987,12834,2,2011-07-09 00:00:00,,
54987,12834,2,2011-07-09 00:00:00,,
55135,11808,2,2011-07-11 00:00:00,,
55135,11808,2,2011-07-11 00:00:00,,
55135,11808,2,2011-07-11 00:00:00,,
55135,11808,2,2011-07-11 00:00:00,,
55135,11808,2,2011-07-11 00:00:00,,
55197,12865,2,2011-07-11 00:00:00,,
55197,12865,2,2011-07-11 00:00:00,,
55197,12865,2,2011-07-11 00:00:00,,
55197,12865,2,2011-07-11 00:00:00,,
55197,12865,2,2011-07-11 00:00:00,,
55309,5615,2,2011-07-12 00:00:00,,
55309,5615,2,2011-07-12 00:00:00,,
55309,5615,2,2011-07-12 00:00:00,,
55309,5615,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55439,12947,2,2011-07-12 00:00:00,,
55483,12942,2,2011-07-13 00:00:00,,
55483,12942,2,2011-07-13 00:00:00,,
55483,12942,2,2011-07-13 00:00:00,,
55483,12942,2,2011-07-13 00:00:00,,
55483,12942,2,2011-07-13 00:00:00,,
55693,12969,5,2011-07-14 00:00:00,1075.0,
55693,12969,5,2011-07-14 00:00:00,1075.0,
55693,12969,5,2011-07-14 00:00:00,1075.0,
55742,13031,2,2011-07-14 00:00:00,,
55822,13019,2,2011-07-14 00:00:00,,
55822,13019,2,2011-07-14 00:00:00,,
55822,13019,2,2011-07-14 00:00:00,,
55822,13019,2,2011-07-14 00:00:00,,
55919,13084,2,2011-07-15 00:00:00,,
55919,13084,2,2011-07-15 00:00:00,,
55919,13084,2,2011-07-15 00:00:00,,
55930,13082,2,2011-07-15 00:00:00,,
55930,13082,2,2011-07-15 00:00:00,,
55930,13082,2,2011-07-15 00:00:00,,
55930,13082,2,2011-07-15 00:00:00,,
55954,13087,2,2011-07-15 00:00:00,,
55954,13087,2,2011-07-15 00:00:00,,
55954,13087,2,2011-07-15 00:00:00,,
55954,13087,2,2011-07-15 00:00:00,,
55954,13087,2,2011-07-15 00:00:00,,
56116,13120,2,2011-07-17 00:00:00,,
56116,13120,2,2011-07-17 00:00:00,,
56116,13120,2,2011-07-17 00:00:00,,
56116,13120,2,2011-07-17 00:00:00,,
56116,13120,2,2011-07-17 00:00:00,,
56116,13120,2,2011-07-17 00:00:00,,
56419,13226,2,2011-07-19 00:00:00,,
56419,13226,2,2011-07-19 00:00:00,,
56419,13226,2,2011-07-19 00:00:00,,
56419,13226,2,2011-07-19 00:00:00,,
56419,13226,2,2011-07-19 00:00:00,,
56420,13171,2,2011-07-19 00:00:00,,
56420,13171,2,2011-07-19 00:00:00,,
56420,13171,2,2011-07-19 00:00:00,,
56420,13171,2,2011-07-19 00:00:00,,
56420,13171,2,2011-07-19 00:00:00,,
56654,13292,2,2011-07-20 00:00:00,,
56654,13292,2,2011-07-20 00:00:00,,
56654,13292,2,2011-07-20 00:00:00,,
56688,1963,2,2011-07-20 00:00:00,,
56688,1963,2,2011-07-20 00:00:00,,
56688,1963,2,2011-07-20 00:00:00,,
56688,1963,2,2011-07-20 00:00:00,,
56688,1963,2,2011-07-20 00:00:00,,
56688,1963,2,2011-07-20 00:00:00,,
56706,13271,2,2011-07-20 00:00:00,,
56706,13271,2,2011-07-20 00:00:00,,
56706,13271,2,2011-07-20 00:00:00,,
56706,13271,2,2011-07-20 00:00:00,,
56706,13271,2,2011-07-20 00:00:00,,
56706,13271,2,2011-07-20 00:00:00,,
56762,12045,2,2011-07-20 00:00:00,,
56762,12045,2,2011-07-20 00:00:00,,
56848,13320,2,2011-07-21 00:00:00,,
56848,13320,2,2011-07-21 00:00:00,,
56848,13320,2,2011-07-21 00:00:00,,
56858,13332,2,2011-07-21 00:00:00,,
56858,13332,2,2011-07-21 00:00:00,,
56858,13332,2,2011-07-21 00:00:00,,
56858,13332,2,2011-07-21 00:00:00,,
56858,13332,2,2011-07-21 00:00:00,,
57066,10393,2,2011-07-22 00:00:00,,
57066,10393,2,2011-07-22 00:00:00,,
57066,10393,2,2011-07-22 00:00:00,,
57066,10393,2,2011-07-22 00:00:00,,
57149,338,2,2011-07-22 00:00:00,,
57149,338,2,2011-07-22 00:00:00,,
57369,13433,2,2011-07-25 00:00:00,,
57369,13433,2,2011-07-25 00:00:00,,
57369,13433,2,2011-07-25 00:00:00,,
57369,13433,2,2011-07-25 00:00:00,,
57369,13433,2,2011-07-25 00:00:00,,
57369,13433,2,2011-07-25 00:00:00,,
57484,13425,2,2011-07-25 00:00:00,,
57484,13425,2,2011-07-25 00:00:00,,
57484,13425,2,2011-07-25 00:00:00,,
57484,13425,2,2011-07-25 00:00:00,,
57484,13425,2,2011-07-25 00:00:00,,
57555,13487,2,2011-07-26 00:00:00,,
57555,13487,2,2011-07-26 00:00:00,,
57555,13487,2,2011-07-26 00:00:00,,
57555,13487,2,2011-07-26 00:00:00,,
57629,13494,2,2011-07-26 00:00:00,,
57629,13494,2,2011-07-26 00:00:00,,
57629,13494,2,2011-07-26 00:00:00,,
57681,9211,2,2011-07-26 00:00:00,,
57681,9211,2,2011-07-26 00:00:00,,
57681,9211,2,2011-07-26 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57824,10023,2,2011-07-27 00:00:00,,
57962,13574,2,2011-07-28 00:00:00,,
57962,13574,2,2011-07-28 00:00:00,,
57962,13574,2,2011-07-28 00:00:00,,
58002,13570,2,2011-07-28 00:00:00,,
58002,13570,2,2011-07-28 00:00:00,,
58002,13570,2,2011-07-28 00:00:00,,
58002,13570,2,2011-07-28 00:00:00,,
58002,13570,2,2011-07-28 00:00:00,,
58112,13616,2,2011-07-29 00:00:00,,
58112,13616,2,2011-07-29 00:00:00,,
58112,13616,2,2011-07-29 00:00:00,,
58189,13604,2,2011-07-29 00:00:00,,
58189,13604,2,2011-07-29 00:00:00,,
58189,13604,2,2011-07-29 00:00:00,,
58189,13604,2,2011-07-29 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58513,13698,2,2011-08-01 00:00:00,,
58530,13727,2,2011-08-01 00:00:00,,
58667,13760,2,2011-08-02 00:00:00,,
58667,13760,2,2011-08-02 00:00:00,,
58667,13760,2,2011-08-02 00:00:00,,
58822,13783,2,2011-08-03 00:00:00,,
58822,13783,2,2011-08-03 00:00:00,,
58822,13783,2,2011-08-03 00:00:00,,
58822,13783,2,2011-08-03 00:00:00,,
58822,13783,2,2011-08-03 00:00:00,,
58822,13783,2,2011-08-03 00:00:00,,
59016,13721,15,2011-08-04 00:00:00,,
59016,13721,15,2011-08-04 00:00:00,,
59016,13721,15,2011-08-04 00:00:00,,
59016,13721,15,2011-08-04 00:00:00,,
59016,13721,15,2011-08-04 00:00:00,,
59016,13721,15,2011-08-04 00:00:00,,
59052,13830,2,2011-08-04 00:00:00,,
59052,13830,2,2011-08-04 00:00:00,,
59052,13830,2,2011-08-04 00:00:00,,
59052,13830,2,2011-08-04 00:00:00,,
59103,13853,3,2011-08-04 00:00:00,,
59177,5456,2,2011-08-05 00:00:00,,
59177,5456,2,2011-08-05 00:00:00,,
59177,5456,2,2011-08-05 00:00:00,,
59177,5456,2,2011-08-05 00:00:00,,
59329,2217,2,2011-08-06 00:00:00,,
59329,2217,2,2011-08-06 00:00:00,,
59340,13930,2,2011-08-06 00:00:00,,
59380,13933,1,2011-08-06 00:00:00,,
59380,13933,1,2011-08-06 00:00:00,,
59380,13933,1,2011-08-06 00:00:00,,
59380,13933,1,2011-08-06 00:00:00,,
59380,13933,1,2011-08-06 00:00:00,,
59518,434,2,2011-08-08 00:00:00,,
59518,434,2,2011-08-08 00:00:00,,
59518,434,2,2011-08-08 00:00:00,,
59518,434,2,2011-08-08 00:00:00,,
59518,434,2,2011-08-08 00:00:00,,
59518,434,2,2011-08-08 00:00:00,,
59579,14002,2,2011-08-08 00:00:00,,
59579,14002,2,2011-08-08 00:00:00,,
59677,13900,2,2011-08-09 00:00:00,,
59677,13900,2,2011-08-09 00:00:00,,
59677,13900,2,2011-08-09 00:00:00,,
59677,13900,2,2011-08-09 00:00:00,,
59677,13900,2,2011-08-09 00:00:00,,
60036,14004,16,2011-08-10 00:00:00,,
60036,14004,16,2011-08-10 00:00:00,,
60036,14004,16,2011-08-10 00:00:00,,
60036,14004,16,2011-08-10 00:00:00,,
60115,13986,2,2011-08-10 00:00:00,,
60115,13986,2,2011-08-10 00:00:00,,
60285,14140,2,2011-08-11 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60530,14187,2,2011-08-13 00:00:00,,
60651,14216,1,2011-08-14 00:00:00,,
60651,14216,1,2011-08-14 00:00:00,,
60651,14216,1,2011-08-14 00:00:00,,
60651,14216,1,2011-08-14 00:00:00,,
60651,14216,1,2011-08-14 00:00:00,,
60689,14218,2,2011-08-14 00:00:00,,
60689,14218,2,2011-08-14 00:00:00,,
60689,14218,2,2011-08-14 00:00:00,,
60689,14218,2,2011-08-14 00:00:00,,
60962,14314,2,2011-08-16 00:00:00,,
61088,7716,2,2011-08-16 00:00:00,,
61088,7716,2,2011-08-16 00:00:00,,
61179,14376,2,2011-08-17 00:00:00,,
61179,14376,2,2011-08-17 00:00:00,,
61179,14376,2,2011-08-17 00:00:00,,
61179,14376,2,2011-08-17 00:00:00,,
61179,14376,2,2011-08-17 00:00:00,,
61179,14376,2,2011-08-17 00:00:00,,
61221,14369,2,2011-08-17 00:00:00,,
61221,14369,2,2011-08-17 00:00:00,,
61221,14369,2,2011-08-17 00:00:00,,
61221,14369,2,2011-08-17 00:00:00,,
61221,14369,2,2011-08-17 00:00:00,,
61452,14440,2,2011-08-18 00:00:00,,
61452,14440,2,2011-08-18 00:00:00,,
61452,14440,2,2011-08-18 00:00:00,,
61452,14440,2,2011-08-18 00:00:00,,
61548,14440,2,2011-08-18 00:00:00,,
61548,14440,2,2011-08-18 00:00:00,,
61628,11904,2,2011-08-18 00:00:00,,
61651,14437,5,2011-08-18 00:00:00,3874.0,
61720,2976,2,2011-08-19 00:00:00,,
61720,2976,2,2011-08-19 00:00:00,,
61720,2976,2,2011-08-19 00:00:00,,
61720,2976,2,2011-08-19 00:00:00,,
61720,2976,2,2011-08-19 00:00:00,,
61720,2976,2,2011-08-19 00:00:00,,
61888,14500,2,2011-08-20 00:00:00,,
61888,14500,2,2011-08-20 00:00:00,,
61888,14500,2,2011-08-20 00:00:00,,
62014,14569,2,2011-08-21 00:00:00,,
62014,14569,2,2011-08-21 00:00:00,,
62014,14569,2,2011-08-21 00:00:00,,
62055,14577,2,2011-08-21 00:00:00,,
62055,14577,2,2011-08-21 00:00:00,,
62055,14577,2,2011-08-21 00:00:00,,
62055,14577,2,2011-08-21 00:00:00,,
62055,14577,2,2011-08-21 00:00:00,,
62055,14577,2,2011-08-21 00:00:00,,
62101,14595,2,2011-08-21 00:00:00,,
62101,14595,2,2011-08-21 00:00:00,,
62101,14595,2,2011-08-21 00:00:00,,
62101,14595,2,2011-08-21 00:00:00,,
62101,14595,2,2011-08-21 00:00:00,,
62101,14595,2,2011-08-21 00:00:00,,
62534,14397,2,2011-08-23 00:00:00,,
62534,14397,2,2011-08-23 00:00:00,,
62534,14397,2,2011-08-23 00:00:00,,
62534,14397,2,2011-08-23 00:00:00,,
62534,14397,2,2011-08-23 00:00:00,,
62534,14397,2,2011-08-23 00:00:00,,
62576,13635,1,2011-08-24 00:00:00,,
62576,13635,1,2011-08-24 00:00:00,,
62576,13635,1,2011-08-24 00:00:00,,
62576,13635,1,2011-08-24 00:00:00,,
62848,14630,2,2011-08-25 00:00:00,,
62848,14630,2,2011-08-25 00:00:00,,
62848,14630,2,2011-08-25 00:00:00,,
62848,14630,2,2011-08-25 00:00:00,,
62848,14630,2,2011-08-25 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
62968,12002,2,2011-08-26 00:00:00,,
63142,14909,2,2011-08-28 00:00:00,,
63142,14909,2,2011-08-28 00:00:00,,
63142,14909,2,2011-08-28 00:00:00,,
63142,14909,2,2011-08-28 00:00:00,,
63237,14932,2,2011-08-29 00:00:00,,
63237,14932,2,2011-08-29 00:00:00,,
63458,14972,2,2011-08-30 00:00:00,,
63458,14972,2,2011-08-30 00:00:00,,
63458,14972,2,2011-08-30 00:00:00,,
63458,14972,2,2011-08-30 00:00:00,,
63458,14972,2,2011-08-30 00:00:00,,
63517,4042,2,2011-08-30 00:00:00,,
63517,4042,2,2011-08-30 00:00:00,,
63517,4042,2,2011-08-30 00:00:00,,
63517,4042,2,2011-08-30 00:00:00,,
63550,8071,2,2011-08-31 00:00:00,,
63550,8071,2,2011-08-31 00:00:00,,
63550,8071,2,2011-08-31 00:00:00,,
63550,8071,2,2011-08-31 00:00:00,,
63550,8071,2,2011-08-31 00:00:00,,
63608,14999,2,2011-08-31 00:00:00,,
63608,14999,2,2011-08-31 00:00:00,,
63608,14999,2,2011-08-31 00:00:00,,
63667,15029,2,2011-08-31 00:00:00,,
63667,15029,2,2011-08-31 00:00:00,,
63667,15029,2,2011-08-31 00:00:00,,
63842,530,2,2011-09-01 00:00:00,,
63842,530,2,2011-09-01 00:00:00,,
63842,530,2,2011-09-01 00:00:00,,
63872,14967,2,2011-09-01 00:00:00,,
63872,14967,2,2011-09-01 00:00:00,,
63872,14967,2,2011-09-01 00:00:00,,
63987,15104,2,2011-09-02 00:00:00,,
63987,15104,2,2011-09-02 00:00:00,,
63987,15104,2,2011-09-02 00:00:00,,
63987,15104,2,2011-09-02 00:00:00,,
63987,15104,2,2011-09-02 00:00:00,,
64043,161,5,2011-09-02 00:00:00,3162.0,
64043,161,5,2011-09-02 00:00:00,3162.0,
64043,161,5,2011-09-02 00:00:00,3162.0,
64242,14408,2,2011-09-04 00:00:00,,
64242,14408,2,2011-09-04 00:00:00,,
64242,14408,2,2011-09-04 00:00:00,,
64242,14408,2,2011-09-04 00:00:00,,
64412,15212,2,2011-09-06 00:00:00,,
64412,15212,2,2011-09-06 00:00:00,,
64412,15212,2,2011-09-06 00:00:00,,
64412,15212,2,2011-09-06 00:00:00,,
64530,6026,16,2011-09-07 00:00:00,,
64530,6026,16,2011-09-07 00:00:00,,
64530,6026,16,2011-09-07 00:00:00,,
64530,6026,16,2011-09-07 00:00:00,,
64616,13987,2,2011-09-07 00:00:00,,
64616,13987,2,2011-09-07 00:00:00,,
64616,13987,2,2011-09-07 00:00:00,,
64616,13987,2,2011-09-07 00:00:00,,
64616,13987,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64640,15302,2,2011-09-07 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
64881,15365,2,2011-09-09 00:00:00,,
65032,15416,2,2011-09-10 00:00:00,,
65032,15416,2,2011-09-10 00:00:00,,
65032,15416,2,2011-09-10 00:00:00,,
65032,15416,2,2011-09-10 00:00:00,,
65032,15416,2,2011-09-10 00:00:00,,
65237,460,2,2011-09-12 00:00:00,,
65237,460,2,2011-09-12 00:00:00,,
65237,460,2,2011-09-12 00:00:00,,
65237,460,2,2011-09-12 00:00:00,,
65305,15498,2,2011-09-13 00:00:00,,
65305,15498,2,2011-09-13 00:00:00,,
65305,15498,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65330,15493,2,2011-09-13 00:00:00,,
65435,15523,2,2011-09-14 00:00:00,,
65435,15523,2,2011-09-14 00:00:00,,
65481,15538,2,2011-09-14 00:00:00,,
65481,15538,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65577,15388,2,2011-09-14 00:00:00,,
65823,14633,1,2011-09-16 00:00:00,,
65823,14633,1,2011-09-16 00:00:00,,
65823,14633,1,2011-09-16 00:00:00,,
65823,14633,1,2011-09-16 00:00:00,,
65823,14633,1,2011-09-16 00:00:00,,
65823,14633,1,2011-09-16 00:00:00,,
66177,14491,1,2011-09-19 00:00:00,,
66177,14491,1,2011-09-19 00:00:00,,
66177,14491,1,2011-09-19 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66316,15784,2,2011-09-20 00:00:00,,
66524,15859,2,2011-09-21 00:00:00,,
66524,15859,2,2011-09-21 00:00:00,,
66524,15859,2,2011-09-21 00:00:00,,
66524,15859,2,2011-09-21 00:00:00,,
66537,15863,2,2011-09-21 00:00:00,,
66537,15863,2,2011-09-21 00:00:00,,
66537,15863,2,2011-09-21 00:00:00,,
66677,15874,2,2011-09-22 00:00:00,,
66677,15874,2,2011-09-22 00:00:00,,
66677,15874,2,2011-09-22 00:00:00,,
66677,15874,2,2011-09-22 00:00:00,,
67277,16034,2,2011-09-26 00:00:00,,
67277,16034,2,2011-09-26 00:00:00,,
67277,16034,2,2011-09-26 00:00:00,,
67277,16034,2,2011-09-26 00:00:00,,
67277,16034,2,2011-09-26 00:00:00,,
67282,15787,2,2011-09-26 00:00:00,,
67282,15787,2,2011-09-26 00:00:00,,
67282,15787,2,2011-09-26 00:00:00,,
67319,16035,2,2011-09-26 00:00:00,,
67319,16035,2,2011-09-26 00:00:00,,
67326,16031,2,2011-09-26 00:00:00,,
67326,16031,2,2011-09-26 00:00:00,,
67326,16031,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67366,15856,2,2011-09-26 00:00:00,,
67578,16085,2,2011-09-27 00:00:00,,
67578,16085,2,2011-09-27 00:00:00,,
67602,16104,5,2011-09-27 00:00:00,6169.0,
67602,16104,5,2011-09-27 00:00:00,6169.0,
67602,16104,5,2011-09-27 00:00:00,6169.0,
67602,16104,5,2011-09-27 00:00:00,6169.0,
67641,16148,2,2011-09-28 00:00:00,,
67641,16148,2,2011-09-28 00:00:00,,
67641,16148,2,2011-09-28 00:00:00,,
67641,16148,2,2011-09-28 00:00:00,,
67864,16200,2,2009-02-02 00:00:00,,
67864,16200,2,2009-02-02 00:00:00,,
67864,16200,2,2009-02-02 00:00:00,,
67864,16200,2,2009-02-02 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67951,16139,2,2011-09-29 00:00:00,,
67995,16233,2,2011-09-29 00:00:00,,
67995,16233,2,2011-09-29 00:00:00,,
67995,16233,2,2011-09-29 00:00:00,,
67998,16233,2,2011-09-29 00:00:00,,
67998,16233,2,2011-09-29 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68076,16257,2,2011-09-30 00:00:00,,
68148,16267,2,2011-09-30 00:00:00,,
68148,16267,2,2011-09-30 00:00:00,,
68277,16311,2,2011-10-01 00:00:00,,
68277,16311,2,2011-10-01 00:00:00,,
68311,16332,2,2011-10-01 00:00:00,,
68311,16332,2,2011-10-01 00:00:00,,
68311,16332,2,2011-10-01 00:00:00,,
68311,16332,2,2011-10-01 00:00:00,,
68311,16332,2,2011-10-01 00:00:00,,
68387,16340,2,2011-10-02 00:00:00,,
68387,16340,2,2011-10-02 00:00:00,,
68387,16340,2,2011-10-02 00:00:00,,
68387,16340,2,2011-10-02 00:00:00,,
68387,16340,2,2011-10-02 00:00:00,,
68402,15811,1,2011-10-02 00:00:00,,
68402,15811,1,2011-10-02 00:00:00,,
68412,16326,2,2011-10-03 00:00:00,,
68412,16326,2,2011-10-03 00:00:00,,
68412,16326,2,2011-10-03 00:00:00,,
68412,16326,2,2011-10-03 00:00:00,,
68412,16326,2,2011-10-03 00:00:00,,
68412,16326,2,2011-10-03 00:00:00,,
68457,16388,2,2011-10-03 00:00:00,,
68457,16388,2,2011-10-03 00:00:00,,
68457,16388,2,2011-10-03 00:00:00,,
68457,16388,2,2011-10-03 00:00:00,,
68743,16460,2,2011-10-04 00:00:00,,
68743,16460,2,2011-10-04 00:00:00,,
68743,16460,2,2011-10-04 00:00:00,,
68743,16460,2,2011-10-04 00:00:00,,
68743,16460,2,2011-10-04 00:00:00,,
68754,2375,2,2011-10-04 00:00:00,,
68754,2375,2,2011-10-04 00:00:00,,
68754,2375,2,2011-10-04 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68916,16503,2,2011-10-05 00:00:00,,
68999,16521,2,2011-10-05 00:00:00,,
68999,16521,2,2011-10-05 00:00:00,,
68999,16521,2,2011-10-05 00:00:00,,
68999,16521,2,2011-10-05 00:00:00,,
69086,3542,5,2011-10-05 00:00:00,221.0,
69086,3542,5,2011-10-05 00:00:00,221.0,
69528,16672,5,2011-10-07 00:00:00,2817.0,
69528,16672,5,2011-10-07 00:00:00,2817.0,
69528,16672,5,2011-10-07 00:00:00,2817.0,
69528,16672,5,2011-10-07 00:00:00,2817.0,
69528,16672,5,2011-10-07 00:00:00,2817.0,
69528,16672,5,2011-10-07 00:00:00,2817.0,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69586,7274,2,2011-10-07 00:00:00,,
69727,16743,2,2011-10-09 00:00:00,,
69727,16743,2,2011-10-09 00:00:00,,
69738,9751,2,2011-10-09 00:00:00,,
