Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
25889,1,2012-04-05 02:35:10,1,1254.0,9397.0,4.0,0,4.0,159.0
25896,1,2012-04-05 04:54:40,0,197.0,10399.0,1.0,2,,2116.0
25896,1,2012-04-05 04:54:40,0,197.0,10399.0,1.0,2,,2116.0
25896,1,2012-04-05 04:54:40,0,197.0,10399.0,1.0,2,,2116.0
25961,2,2012-04-06 05:43:42,9,,3019.0,,3,,3019.0
25961,2,2012-04-06 05:43:42,9,,3019.0,,3,,3019.0
25961,2,2012-04-06 05:43:42,9,,3019.0,,3,,3019.0
26058,1,2012-04-08 04:12:13,0,179.0,6292.0,1.0,0,,1739.0
26058,1,2012-04-08 04:12:13,0,179.0,6292.0,1.0,0,,1739.0
26058,1,2012-04-08 04:12:13,0,179.0,6292.0,1.0,0,,1739.0
26058,1,2012-04-08 04:12:13,0,179.0,6292.0,1.0,0,,1739.0
26058,1,2012-04-08 04:12:13,0,179.0,6292.0,1.0,0,,1739.0
26709,1,2012-04-18 19:10:08,2,74.0,10724.0,0.0,0,1.0,
26709,1,2012-04-18 19:10:08,2,74.0,10724.0,0.0,0,1.0,
26709,1,2012-04-18 19:10:08,2,74.0,10724.0,0.0,0,1.0,
26709,1,2012-04-18 19:10:08,2,74.0,10724.0,0.0,0,1.0,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
26883,2,2012-04-21 13:04:23,6,,4598.0,,0,,
27022,1,2012-04-24 11:23:59,1,119.0,10839.0,0.0,0,,
27022,1,2012-04-24 11:23:59,1,119.0,10839.0,0.0,0,,
27022,1,2012-04-24 11:23:59,1,119.0,10839.0,0.0,0,,
27022,1,2012-04-24 11:23:59,1,119.0,10839.0,0.0,0,,
27022,1,2012-04-24 11:23:59,1,119.0,10839.0,0.0,0,,
27136,1,2012-04-25 21:27:13,0,283.0,10883.0,0.0,2,,919.0
27136,1,2012-04-25 21:27:13,0,283.0,10883.0,0.0,2,,919.0
27136,1,2012-04-25 21:27:13,0,283.0,10883.0,0.0,2,,919.0
27136,1,2012-04-25 21:27:13,0,283.0,10883.0,0.0,2,,919.0
27139,2,2012-04-25 22:40:31,-1,,9914.0,,3,,
27139,2,2012-04-25 22:40:31,-1,,9914.0,,3,,
27314,2,2012-04-28 21:24:06,2,,7828.0,,0,,
27314,2,2012-04-28 21:24:06,2,,7828.0,,0,,
27481,2,2012-05-01 19:44:36,4,,71.0,,8,,71.0
27481,2,2012-05-01 19:44:36,4,,71.0,,8,,71.0
27481,2,2012-05-01 19:44:36,4,,71.0,,8,,71.0
27481,2,2012-05-01 19:44:36,4,,71.0,,8,,71.0
27488,2,2012-05-01 20:20:35,2,,401.0,,0,,
27488,2,2012-05-01 20:20:35,2,,401.0,,0,,
27488,2,2012-05-01 20:20:35,2,,401.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27635,2,2012-05-03 14:42:32,1,,11032.0,,0,,
27797,2,2012-05-04 20:21:55,3,,11088.0,,1,,
27797,2,2012-05-04 20:21:55,3,,11088.0,,1,,
27797,2,2012-05-04 20:21:55,3,,11088.0,,1,,
27797,2,2012-05-04 20:21:55,3,,11088.0,,1,,
27802,2,2012-05-04 21:16:42,1,,7290.0,,0,,
27802,2,2012-05-04 21:16:42,1,,7290.0,,0,,
27802,2,2012-05-04 21:16:42,1,,7290.0,,0,,
27802,2,2012-05-04 21:16:42,1,,7290.0,,0,,
27802,2,2012-05-04 21:16:42,1,,7290.0,,0,,
27802,2,2012-05-04 21:16:42,1,,7290.0,,0,,
27869,1,2012-05-06 02:12:34,3,1785.0,5836.0,2.0,0,2.0,
27869,1,2012-05-06 02:12:34,3,1785.0,5836.0,2.0,0,2.0,
27869,1,2012-05-06 02:12:34,3,1785.0,5836.0,2.0,0,2.0,
27869,1,2012-05-06 02:12:34,3,1785.0,5836.0,2.0,0,2.0,
27869,1,2012-05-06 02:12:34,3,1785.0,5836.0,2.0,0,2.0,
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
27903,1,2012-05-06 19:09:26,2,269.0,11135.0,1.0,1,,930.0
28056,2,2012-05-08 20:42:14,8,,8871.0,,1,,
28056,2,2012-05-08 20:42:14,8,,8871.0,,1,,
28056,2,2012-05-08 20:42:14,8,,8871.0,,1,,
28056,2,2012-05-08 20:42:14,8,,8871.0,,1,,
28056,2,2012-05-08 20:42:14,8,,8871.0,,1,,
28267,5,2012-05-11 13:17:46,0,,-1.0,,0,,-1.0
28267,5,2012-05-11 13:17:46,0,,-1.0,,0,,-1.0
28267,5,2012-05-11 13:17:46,0,,-1.0,,0,,-1.0
28267,5,2012-05-11 13:17:46,0,,-1.0,,0,,-1.0
28267,5,2012-05-11 13:17:46,0,,-1.0,,0,,-1.0
28587,1,2012-05-16 07:57:36,3,141.0,10106.0,2.0,2,1.0,7290.0
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28716,1,2012-05-18 10:08:53,1,322.0,11386.0,1.0,1,1.0,
28797,2,2012-05-19 21:52:48,6,,4856.0,,7,,4856.0
28797,2,2012-05-19 21:52:48,6,,4856.0,,7,,4856.0
28797,2,2012-05-19 21:52:48,6,,4856.0,,7,,4856.0
28797,2,2012-05-19 21:52:48,6,,4856.0,,7,,4856.0
28832,1,2012-05-20 20:39:58,2,1239.0,5618.0,3.0,2,2.0,5618.0
28832,1,2012-05-20 20:39:58,2,1239.0,5618.0,3.0,2,2.0,5618.0
28832,1,2012-05-20 20:39:58,2,1239.0,5618.0,3.0,2,2.0,5618.0
28919,2,2012-05-22 10:12:01,1,,11032.0,,0,,
28919,2,2012-05-22 10:12:01,1,,11032.0,,0,,
28919,2,2012-05-22 10:12:01,1,,11032.0,,0,,
28919,2,2012-05-22 10:12:01,1,,11032.0,,0,,
28919,2,2012-05-22 10:12:01,1,,11032.0,,0,,
28919,2,2012-05-22 10:12:01,1,,11032.0,,0,,
28957,1,2012-05-22 20:52:27,1,3845.0,9716.0,2.0,3,1.0,930.0
28957,1,2012-05-22 20:52:27,1,3845.0,9716.0,2.0,3,1.0,930.0
29179,1,2012-05-26 02:10:54,4,190.0,25133.0,2.0,2,2.0,25133.0
29179,1,2012-05-26 02:10:54,4,190.0,25133.0,2.0,2,2.0,25133.0
29179,1,2012-05-26 02:10:54,4,190.0,25133.0,2.0,2,2.0,25133.0
29179,1,2012-05-26 02:10:54,4,190.0,25133.0,2.0,2,2.0,25133.0
29412,2,2012-05-29 17:58:02,7,,4856.0,,2,,4856.0
29412,2,2012-05-29 17:58:02,7,,4856.0,,2,,4856.0
29412,2,2012-05-29 17:58:02,7,,4856.0,,2,,4856.0
29412,2,2012-05-29 17:58:02,7,,4856.0,,2,,4856.0
29412,2,2012-05-29 17:58:02,7,,4856.0,,2,,4856.0
29412,2,2012-05-29 17:58:02,7,,4856.0,,2,,4856.0
29545,2,2012-05-31 09:18:28,2,,2150.0,,3,,
29545,2,2012-05-31 09:18:28,2,,2150.0,,3,,
29545,2,2012-05-31 09:18:28,2,,2150.0,,3,,
29545,2,2012-05-31 09:18:28,2,,2150.0,,3,,
29545,2,2012-05-31 09:18:28,2,,2150.0,,3,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29577,2,2012-05-31 15:27:56,3,,10849.0,,0,,
29632,2,2012-06-01 14:23:32,4,,10849.0,,5,,10849.0
29632,2,2012-06-01 14:23:32,4,,10849.0,,5,,10849.0
29632,2,2012-06-01 14:23:32,4,,10849.0,,5,,10849.0
29632,2,2012-06-01 14:23:32,4,,10849.0,,5,,10849.0
29632,2,2012-06-01 14:23:32,4,,10849.0,,5,,10849.0
29700,2,2012-06-02 18:51:19,1,,10849.0,,3,,
29700,2,2012-06-02 18:51:19,1,,10849.0,,3,,
29700,2,2012-06-02 18:51:19,1,,10849.0,,3,,
29700,2,2012-06-02 18:51:19,1,,10849.0,,3,,
29716,2,2012-06-03 07:06:48,0,,7603.0,,0,,
29716,2,2012-06-03 07:06:48,0,,7603.0,,0,,
29716,2,2012-06-03 07:06:48,0,,7603.0,,0,,
29716,2,2012-06-03 07:06:48,0,,7603.0,,0,,
29716,2,2012-06-03 07:06:48,0,,7603.0,,0,,
29769,2,2012-06-04 12:11:08,1,,11032.0,,0,,4856.0
29769,2,2012-06-04 12:11:08,1,,11032.0,,0,,4856.0
29769,2,2012-06-04 12:11:08,1,,11032.0,,0,,4856.0
29769,2,2012-06-04 12:11:08,1,,11032.0,,0,,4856.0
30031,2,2012-06-07 16:02:57,2,,,,9,,
30031,2,2012-06-07 16:02:57,2,,,,9,,
30031,2,2012-06-07 16:02:57,2,,,,9,,
30031,2,2012-06-07 16:02:57,2,,,,9,,
30092,2,2012-06-08 18:43:12,2,,858.0,,1,,858.0
30092,2,2012-06-08 18:43:12,2,,858.0,,1,,858.0
30092,2,2012-06-08 18:43:12,2,,858.0,,1,,858.0
30092,2,2012-06-08 18:43:12,2,,858.0,,1,,858.0
30092,2,2012-06-08 18:43:12,2,,858.0,,1,,858.0
30092,2,2012-06-08 18:43:12,2,,858.0,,1,,858.0
30246,2,2012-06-11 14:17:38,2,,11812.0,,4,,
30246,2,2012-06-11 14:17:38,2,,11812.0,,4,,
30246,2,2012-06-11 14:17:38,2,,11812.0,,4,,
30246,2,2012-06-11 14:17:38,2,,11812.0,,4,,
30317,1,2012-06-12 15:49:17,11,3812.0,10963.0,3.0,0,5.0,
30320,2,2012-06-12 16:24:53,3,,11945.0,,0,,
30320,2,2012-06-12 16:24:53,3,,11945.0,,0,,
30320,2,2012-06-12 16:24:53,3,,11945.0,,0,,
30320,2,2012-06-12 16:24:53,3,,11945.0,,0,,
30637,2,2012-06-17 22:10:31,0,,3748.0,,0,,
30637,2,2012-06-17 22:10:31,0,,3748.0,,0,,
30637,2,2012-06-17 22:10:31,0,,3748.0,,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30664,1,2012-06-18 11:06:11,2,175.0,6844.0,1.0,0,,
30712,2,2012-06-19 01:00:27,0,,11843.0,,0,,
30712,2,2012-06-19 01:00:27,0,,11843.0,,0,,
30712,2,2012-06-19 01:00:27,0,,11843.0,,0,,
30712,2,2012-06-19 01:00:27,0,,11843.0,,0,,
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30777,2,2012-06-19 22:48:40,1,,2981.0,,0,,2981.0
30939,2,2012-06-22 14:29:54,17,,10026.0,,3,,10026.0
30939,2,2012-06-22 14:29:54,17,,10026.0,,3,,10026.0
30939,2,2012-06-22 14:29:54,17,,10026.0,,3,,10026.0
30939,2,2012-06-22 14:29:54,17,,10026.0,,3,,10026.0
30939,2,2012-06-22 14:29:54,17,,10026.0,,3,,10026.0
30974,2,2012-06-23 01:37:53,1,,4856.0,,0,,4856.0
30974,2,2012-06-23 01:37:53,1,,4856.0,,0,,4856.0
31175,2,2012-06-26 21:30:17,2,,11032.0,,2,,
31175,2,2012-06-26 21:30:17,2,,11032.0,,2,,
31175,2,2012-06-26 21:30:17,2,,11032.0,,2,,
31175,2,2012-06-26 21:30:17,2,,11032.0,,2,,
31175,2,2012-06-26 21:30:17,2,,11032.0,,2,,
31275,1,2012-06-28 12:20:41,5,720.0,12270.0,2.0,0,2.0,930.0
31275,1,2012-06-28 12:20:41,5,720.0,12270.0,2.0,0,2.0,930.0
31275,1,2012-06-28 12:20:41,5,720.0,12270.0,2.0,0,2.0,930.0
31341,2,2012-06-29 07:34:52,2,,10849.0,,0,,
31341,2,2012-06-29 07:34:52,2,,10849.0,,0,,
31341,2,2012-06-29 07:34:52,2,,10849.0,,0,,
31492,1,2012-07-02 04:40:54,9,732.0,3671.0,1.0,7,5.0,4856.0
31492,1,2012-07-02 04:40:54,9,732.0,3671.0,1.0,7,5.0,4856.0
31510,1,2012-07-02 12:55:16,1,209.0,12348.0,0.0,2,,88.0
31510,1,2012-07-02 12:55:16,1,209.0,12348.0,0.0,2,,88.0
31540,1,2012-07-02 20:03:13,2,281.0,12370.0,1.0,0,1.0,
31540,1,2012-07-02 20:03:13,2,281.0,12370.0,1.0,0,1.0,
31540,1,2012-07-02 20:03:13,2,281.0,12370.0,1.0,0,1.0,
31540,1,2012-07-02 20:03:13,2,281.0,12370.0,1.0,0,1.0,
31541,2,2012-07-02 23:05:30,4,,12360.0,,1,,
31541,2,2012-07-02 23:05:30,4,,12360.0,,1,,
31541,2,2012-07-02 23:05:30,4,,12360.0,,1,,
31541,2,2012-07-02 23:05:30,4,,12360.0,,1,,
31541,2,2012-07-02 23:05:30,4,,12360.0,,1,,
31582,2,2012-07-03 16:28:12,1,,12377.0,,0,,7290.0
31582,2,2012-07-03 16:28:12,1,,12377.0,,0,,7290.0
31582,2,2012-07-03 16:28:12,1,,12377.0,,0,,7290.0
31582,2,2012-07-03 16:28:12,1,,12377.0,,0,,7290.0
31582,2,2012-07-03 16:28:12,1,,12377.0,,0,,7290.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31615,2,2012-07-04 03:35:32,34,,183.0,,6,,183.0
31759,2,2012-07-06 10:20:43,7,,1739.0,,0,,
31902,2,2012-07-08 19:25:34,1,,2921.0,,0,,2921.0
31902,2,2012-07-08 19:25:34,1,,2921.0,,0,,2921.0
31902,2,2012-07-08 19:25:34,1,,2921.0,,0,,2921.0
32091,2,2012-07-11 10:02:38,2,,930.0,,0,,
32091,2,2012-07-11 10:02:38,2,,930.0,,0,,
32091,2,2012-07-11 10:02:38,2,,930.0,,0,,
32091,2,2012-07-11 10:02:38,2,,930.0,,0,,
32091,2,2012-07-11 10:02:38,2,,930.0,,0,,
32324,2,2012-07-15 12:50:39,1,,12630.0,,1,,
32324,2,2012-07-15 12:50:39,1,,12630.0,,1,,
32432,1,2012-07-17 02:48:28,3,150.0,2310.0,1.0,2,,8507.0
32432,1,2012-07-17 02:48:28,3,150.0,2310.0,1.0,2,,8507.0
32432,1,2012-07-17 02:48:28,3,150.0,2310.0,1.0,2,,8507.0
32432,1,2012-07-17 02:48:28,3,150.0,2310.0,1.0,2,,8507.0
32633,2,2012-07-19 17:24:37,2,,4505.0,,0,,
32633,2,2012-07-19 17:24:37,2,,4505.0,,0,,
32633,2,2012-07-19 17:24:37,2,,4505.0,,0,,
32633,2,2012-07-19 17:24:37,2,,4505.0,,0,,
32633,2,2012-07-19 17:24:37,2,,4505.0,,0,,
32684,1,2012-07-20 08:30:44,2,44.0,9343.0,0.0,0,,
32684,1,2012-07-20 08:30:44,2,44.0,9343.0,0.0,0,,
32684,1,2012-07-20 08:30:44,2,44.0,9343.0,0.0,0,,
32684,1,2012-07-20 08:30:44,2,44.0,9343.0,0.0,0,,
32684,1,2012-07-20 08:30:44,2,44.0,9343.0,0.0,0,,
32722,1,2012-07-20 20:46:45,4,263.0,12782.0,1.0,3,1.0,
32722,1,2012-07-20 20:46:45,4,263.0,12782.0,1.0,3,1.0,
32722,1,2012-07-20 20:46:45,4,263.0,12782.0,1.0,3,1.0,
32722,1,2012-07-20 20:46:45,4,263.0,12782.0,1.0,3,1.0,
32722,1,2012-07-20 20:46:45,4,263.0,12782.0,1.0,3,1.0,
32722,1,2012-07-20 20:46:45,4,263.0,12782.0,1.0,3,1.0,
32782,1,2012-07-22 15:27:58,3,137.0,6961.0,1.0,1,,6961.0
32782,1,2012-07-22 15:27:58,3,137.0,6961.0,1.0,1,,6961.0
32782,1,2012-07-22 15:27:58,3,137.0,6961.0,1.0,1,,6961.0
32894,1,2012-07-24 10:20:15,6,127.0,12816.0,1.0,0,2.0,930.0
32894,1,2012-07-24 10:20:15,6,127.0,12816.0,1.0,0,2.0,930.0
33276,2,2012-07-28 20:12:44,2,,12935.0,,1,,
33276,2,2012-07-28 20:12:44,2,,12935.0,,1,,
33513,1,2012-08-01 22:26:02,4,150.0,4812.0,1.0,2,,8507.0
33513,1,2012-08-01 22:26:02,4,150.0,4812.0,1.0,2,,8507.0
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33612,2,2012-08-03 12:39:38,2,,13059.0,,0,,
33615,1,2012-08-03 14:49:26,3,800.0,12801.0,1.0,1,2.0,
33615,1,2012-08-03 14:49:26,3,800.0,12801.0,1.0,1,2.0,
33615,1,2012-08-03 14:49:26,3,800.0,12801.0,1.0,1,2.0,
33884,2,2012-08-07 20:38:35,4,,3382.0,,7,,3382.0
33884,2,2012-08-07 20:38:35,4,,3382.0,,7,,3382.0
33884,2,2012-08-07 20:38:35,4,,3382.0,,7,,3382.0
33884,2,2012-08-07 20:38:35,4,,3382.0,,7,,3382.0
33970,1,2012-08-09 10:15:53,8,1006.0,13173.0,4.0,0,,88.0
33970,1,2012-08-09 10:15:53,8,1006.0,13173.0,4.0,0,,88.0
33970,1,2012-08-09 10:15:53,8,1006.0,13173.0,4.0,0,,88.0
34131,2,2012-08-11 12:51:13,3,,5429.0,,3,,
34131,2,2012-08-11 12:51:13,3,,5429.0,,3,,
34131,2,2012-08-11 12:51:13,3,,5429.0,,3,,
34131,2,2012-08-11 12:51:13,3,,5429.0,,3,,
34253,1,2012-08-13 20:44:00,1,336.0,13271.0,0.0,0,,
34253,1,2012-08-13 20:44:00,1,336.0,13271.0,0.0,0,,
34253,1,2012-08-13 20:44:00,1,336.0,13271.0,0.0,0,,
34253,1,2012-08-13 20:44:00,1,336.0,13271.0,0.0,0,,
34260,2,2012-08-13 21:44:31,1,,11032.0,,2,,11032.0
34260,2,2012-08-13 21:44:31,1,,11032.0,,2,,11032.0
34351,2,2012-08-15 13:44:43,1,,11843.0,,2,,
34351,2,2012-08-15 13:44:43,1,,11843.0,,2,,
34351,2,2012-08-15 13:44:43,1,,11843.0,,2,,
34351,2,2012-08-15 13:44:43,1,,11843.0,,2,,
34351,2,2012-08-15 13:44:43,1,,11843.0,,2,,
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34465,1,2012-08-16 17:40:14,16,2358.0,10849.0,3.0,5,9.0,10849.0
34600,1,2012-08-18 19:04:32,4,376.0,4966.0,1.0,0,2.0,
34600,1,2012-08-18 19:04:32,4,376.0,4966.0,1.0,0,2.0,
34600,1,2012-08-18 19:04:32,4,376.0,4966.0,1.0,0,2.0,
34617,2,2012-08-17 17:04:46,5,,11032.0,,15,,
34617,2,2012-08-17 17:04:46,5,,11032.0,,15,,
34617,2,2012-08-17 17:04:46,5,,11032.0,,15,,
34617,2,2012-08-17 17:04:46,5,,11032.0,,15,,
34890,1,2012-08-22 19:29:55,0,487.0,13510.0,0.0,3,,
34890,1,2012-08-22 19:29:55,0,487.0,13510.0,0.0,3,,
34890,1,2012-08-22 19:29:55,0,487.0,13510.0,0.0,3,,
35032,1,2012-08-24 18:56:44,4,641.0,13566.0,5.0,0,2.0,88.0
35032,1,2012-08-24 18:56:44,4,641.0,13566.0,5.0,0,2.0,88.0
35172,2,2012-08-27 15:34:33,1,,11032.0,,1,,
35172,2,2012-08-27 15:34:33,1,,11032.0,,1,,
35172,2,2012-08-27 15:34:33,1,,11032.0,,1,,
35172,2,2012-08-27 15:34:33,1,,11032.0,,1,,
35357,2,2012-08-30 09:38:10,1,,5627.0,,4,,
35357,2,2012-08-30 09:38:10,1,,5627.0,,4,,
35357,2,2012-08-30 09:38:10,1,,5627.0,,4,,
35357,2,2012-08-30 09:38:10,1,,5627.0,,4,,
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35399,1,2012-08-30 22:07:27,1,96.0,13717.0,0.0,3,,930.0
35421,2,2012-08-31 10:50:13,2,,11032.0,,4,,
35421,2,2012-08-31 10:50:13,2,,11032.0,,4,,
35421,2,2012-08-31 10:50:13,2,,11032.0,,4,,
35421,2,2012-08-31 10:50:13,2,,11032.0,,4,,
35465,1,2012-08-31 19:33:09,7,536.0,13748.0,1.0,8,3.0,
35465,1,2012-08-31 19:33:09,7,536.0,13748.0,1.0,8,3.0,
35465,1,2012-08-31 19:33:09,7,536.0,13748.0,1.0,8,3.0,
35465,1,2012-08-31 19:33:09,7,536.0,13748.0,1.0,8,3.0,
35465,1,2012-08-31 19:33:09,7,536.0,13748.0,1.0,8,3.0,
35472,1,2012-08-31 21:04:31,6,972.0,13634.0,2.0,0,1.0,930.0
35472,1,2012-08-31 21:04:31,6,972.0,13634.0,2.0,0,1.0,930.0
35472,1,2012-08-31 21:04:31,6,972.0,13634.0,2.0,0,1.0,930.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35521,2,2012-09-01 15:29:53,1,,13107.0,,0,,6029.0
35531,1,2012-09-01 19:03:27,2,118.0,,1.0,3,,919.0
35531,1,2012-09-01 19:03:27,2,118.0,,1.0,3,,919.0
35531,1,2012-09-01 19:03:27,2,118.0,,1.0,3,,919.0
35531,1,2012-09-01 19:03:27,2,118.0,,1.0,3,,919.0
35531,1,2012-09-01 19:03:27,2,118.0,,1.0,3,,919.0
35531,1,2012-09-01 19:03:27,2,118.0,,1.0,3,,919.0
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35538,2,2012-09-01 20:33:12,8,,11852.0,,4,,
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
35761,1,2012-09-06 06:31:30,2,49.0,179.0,0.0,2,,179.0
36351,1,2012-09-15 13:38:41,4,824.0,14113.0,2.0,4,1.0,930.0
36351,1,2012-09-15 13:38:41,4,824.0,14113.0,2.0,4,1.0,930.0
36351,1,2012-09-15 13:38:41,4,824.0,14113.0,2.0,4,1.0,930.0
37364,2,2012-09-16 00:59:30,1,,14039.0,,0,,
37364,2,2012-09-16 00:59:30,1,,14039.0,,0,,
37364,2,2012-09-16 00:59:30,1,,14039.0,,0,,
37364,2,2012-09-16 00:59:30,1,,14039.0,,0,,
37427,2,2012-09-17 14:02:40,5,,8800.0,,0,,
37427,2,2012-09-17 14:02:40,5,,8800.0,,0,,
37427,2,2012-09-17 14:02:40,5,,8800.0,,0,,
37485,2,2012-09-18 11:26:12,0,,11032.0,,0,,11032.0
